f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
3812355.292,(570.984533000251+315.1776437251283j),(793.1450310341817+427.50853555403876j),(1047.615692819945+554.9124996277241j),(1353.6945148988498+693.6995513084896j),(1695.06622746217+845.559126181596j),(2108.527058522219+991.3559214740028j),(2530.4431513041104+1164.613033798873j),(3058.1849625964696+1301.9078123134245j),(3641.5679234139975+1425.054738534562j),(4270.778586652294+1537.0495124928984j),(4999.546244204777+1566.2615103552166j),(5704.117493485887+1675.4581862459559j),(6519.175876923779+1642.5203889876477j)
3841443.04,(572.6110357479088+315.6807551801861j),(795.4657591906919+428.1176734448j),(1050.737788688541+555.6298029207796j),(1357.873463500855+694.4088320038329j),(1700.4346836636662+846.2243157233526j),(2115.5473286454735+991.5678209805787j),(2538.9923607382843+1164.6027845516742j),(3069.0100021897933+1300.7250091966885j),(3654.919144257883+1422.1725005231274j),(4286.7916747793315+1532.0100417720498j),(5018.600204080967+1557.338928372574j),(5725.861018132082+1663.7897074387968j),(6543.726612697577+1625.4632743078105j)
3870752.722,(574.2426055774939+316.1831975525603j),(797.7943886693391+428.7247472787693j),(1053.8710996169311+556.3432420424807j),(1362.0688338555933+695.1100987074761j),(1705.8254184231894+846.876273470962j),(2122.599243522066+991.7539806995316j),(2547.580757559751+1164.5575978517495j),(3079.886117050397+1299.4813633340934j),(3668.3317951054964+1419.193843606581j),(4302.873060973072+1526.8304053479185j),(5037.717621967915+1548.203750294631j),(5747.664646488836+1651.8557214214375j),(6568.3059178041585+1608.0481801547294j)
3900286.034,(575.879267805331+316.68495013125505j),(800.1309640226691+429.3297119282106j),(1057.0156923017137+557.0527404293946j),(1366.2807296272451+695.803204961388j),(1711.2385736945594+847.514764237779j),(2129.682991871049+991.9139521596825j),(2556.208562897258+1164.4768671541115j),(3090.8135017612376+1298.1758233919768j),(3681.8059077154408+1416.1171162025694j),(4319.022437069634+1521.5082419923692j),(5056.89724738858+1538.8525555014676j),(5769.526409897298+1639.6520795060785j),(6592.9099652266705+1590.269977515121j)
3930044.681,(577.5210479059378+317.18599192251736j),(802.4755301003706+429.9325216195676j),(1060.1716338755932+557.7582203942027j),(1370.5092550643963+696.4880020632152j),(1716.6742920366987+848.139549145359j),(2136.7987621950033+992.0472796067422j),(2564.875996915012+1164.359976034682j),(3101.7923451961296+1296.8073209352679j),(3695.341498255678+1412.9406408844245j),(4335.239463527264+1516.0411561622564j),(5076.137763264566+1529.2818833110368j),(5791.4442472164+1627.174591537661j),(6617.534778950068+1572.1235123461543j)
3960030.382,(579.1679715132542+317.68630164596243j),(804.8281320498741+430.53312992463464j),(1063.33899190803+558.4596031089663j),(1374.7545149992072+697.164339028466j),(1722.1327166061046+848.7503855588745j),(2143.9467427114305+992.1534998903406j),(2573.583278728569+1164.2062980164674j),(3112.8228302217476+1295.374770188421j),(3708.9385666885796+1409.662714066549j),(4351.523768276399+1510.426717795859j),(5095.437783823656+1519.4882333016863j),(5813.416002105867+1614.4190267055003j),(6642.176230344285+1553.603607897482j)
3990244.87,(580.8200644217002+318.18585773070504j),(807.1888153186815+431.1314897503744j),(1066.517834406598+559.1568085876534j),(1379.0166148392211+697.8320625574511j),(1727.6139911348146+849.3470270318006j),(2151.127121296906+992.2321423363667j),(2582.3306262925125+1164.015196414624j),(3123.905133406439+1293.8770677788307j),(3722.5970960762525+1406.281605760366j),(4367.874945604955+1504.662462040669j),(5114.795852458826+1509.4680656875983j),(5835.439420241556+1601.3811144648741j),(6666.83003430969+1534.7050675913365j)
4020689.89,(582.4773525872885+318.68463831143544j),(809.5576256553604+431.7275533295005j),(1069.7082298172932+559.8497556690024j),(1383.2956605671081+698.4910169954346j),(1733.1182599197073+849.9292232406433j),(2158.3400854088495+992.2827286344916j),(2591.1182562871227+1163.7860241767778j),(3135.039424710806+1292.3130924866955j),(3736.317051947353+1402.795559242541j),(4384.292554921323+1498.7458891085355j),(5134.210439556668+1499.2178017282897j),(5857.512146474397+1588.0565455521194j),(6691.4917454950955+1515.4226778709826j)
4051367.202,(584.1398621288342+319.1826212243366j),(811.9346091106995+432.32127221077644j),(1072.910247026282+560.5383619980546j),(1387.5917587334184+699.141044297171j),(1738.64566780212+850.4967199252947j),(2165.5858220217733+992.3047727094657j),(2599.9463840136996+1163.5181237104375j),(3146.2258671735326+1290.6817049882177j),(3750.098381603589+1399.2027907717822j),(4400.776119544262+1492.6744640737313j),(5153.679940256146+1488.7338242271753j),(5879.631721997168+1574.440972993961j),(6716.156754508442+1495.751211182561j)
4082278.577,(585.8076193290926+319.6797840030417j),(814.3198120403695+432.9125972480965j),(1076.123955360019+561.2225440084734j),(1391.9050164521018+699.7819839884052j),(1744.196360154076+851.0492588227713j),(2172.864517551732+992.2977805984103j),(2608.8152232613556+1163.210826729208j),(3157.4646165743006+1288.9817476095438j),(3763.9410133892006+1395.501489328391j),(4417.325125431567+1486.44561672473j),(5173.202672198318+1478.012478035012j),(5901.795581383469+1560.5300133392223j),(6740.820283981727+1475.6854293946244j)
4113425.802,(587.4806506358939+320.1761038744704j),(816.7132811045049+433.501478591492j),(1079.3494245866768+561.9022169036039j),(1396.2355413947862+700.4136731275635j),(1749.7704828585286+851.5865776038577j),(2180.1763577775064+992.2612503267745j),(2617.724986194657+1162.8634540752628j),(3168.755821089619+1287.212044076557j),(3777.844855969056+1391.6898163249011j),(4433.939019912703+1480.0567413848703j),(5192.7768731800215+1467.050070692754j),(5924.001049594524+1546.3192479663408j),(6765.477384826806+1455.2200869685628j)
4144810.676,(589.1589826633555+320.6715577546145j),(819.115063270681+434.08786567565454j),(1082.5867249156727+562.5772946384851j),(1400.58344178584+701.0359462658173j),(1755.3681822878114+852.108409809478j),(2187.521527769807+992.1946717732376j),(2626.6758832277596+1162.4753155471612j),(3180.0996209627347+1285.3713992374721j),(3791.8097975797928+1387.7659053274729j),(4450.617210319933+1473.5051968417906j),(5212.400698817062+1455.8428730524288j),(5946.245339038189+1531.8042243153468j),(6790.122932280822+1434.3499347392908j)
4176435.012,(590.8426421929395+321.1661222443108j),(821.5252058143066+434.67170721003095j),(1085.8359269991643+563.2476899000752j),(1404.9488263965686+701.6486354068888j),(1760.9896052911545+852.614484778148j),(2194.900211797135+992.097526550412j),(2635.6681228808775+1162.0457097378066j),(3191.496148116177+1283.4585988316048j),(3805.835705241022+1383.727861803845j),(4467.359062659801+1466.7883061996517j),(5232.072220111061+1444.3871200484182j),(5968.525546387722+1516.9804575713206j),(6814.751622040401+1413.0697236952246j)
4208300.637,(592.5316561746513+321.65977362489474j),(823.9437563204895+435.2529511676916j),(1089.097101932039+563.9133140882434j),(1409.3318045355304+702.2515699688834j),(1766.6348991629607+853.1045275868228j),(2202.3125932503176+991.9692878649545j),(2644.701911654653+1161.573923849649j),(3202.945525801143+1281.4724092077486j),(3819.9224239599507+1379.573762859115j),(4484.16390019688+1459.9033568233683j),(5251.789421006288+1432.679011484183j),(5990.838649561694+1501.8434320939014j),(6839.35796642317+1391.3742088968963j)
4240409.393,(594.2260517284203+322.1524878536462j),(826.3707626850077+435.8315447746768j),(1092.3703212523346+564.5740772959485j),(1413.7324860453084+702.8445767401562j),(1772.3042116320562+853.5782589733014j),(2209.7588545513445+991.80942038697j),(2653.7774538821914+1161.059233523919j),(3214.4478681797714+1279.4115770991486j),(3834.069775906712+1375.3016569852873j),(4501.03100200847+1452.8476002988832j),(5271.550195874514+1420.7147129390726j),(6013.181504549406+1486.3886031593993j),(6863.936290442007+1369.258153819007j)
4272763.134,(595.9258561448014+322.64424055963383j),(828.8062731155981+436.40743449885014j),(1095.655656940488+565.2298882899568j),(1418.150981293029+703.4274798390977j),(1777.9976908301799+854.0353952732542j),(2217.239177061265+991.6173801154507j),(2662.894951585642+1160.5009026586863j),(3226.003279961701+1277.2748293283018j),(3848.2775595715675+1370.9095638123395j),(4517.959601550505+1445.6182523535158j),(5291.352346996523+1408.4903566862695j),(6035.550842200976+1470.6113988157404j),(6888.480727996505+1346.7163346691018j)
4305363.73,(597.6310968865452+323.13500703890224j),(831.2503361326444+436.98056603904894j),(1098.9531814216343+565.8806544889117j),(1422.5874011622896+704.0001006715904j),(1783.7154852714098+854.4756483465827j),(2224.7537409835195+991.3926142431908j),(2672.0546043207055+1159.8981832317832j),(3237.6118559665697+1275.060872576409j),(3862.545548893711+1366.3954738718257j),(4534.948885108358+1438.2124929123324j),(5311.1935819402015+1396.002042794773j),(6057.9432649947685+1454.5072218357243j),(6912.985218011123+1323.7435451002893j)
4338213.064,(599.341801589645+323.62476224994145j),(833.7030005719188+437.5508843125396j),(1102.2629675630883+566.5262819444685j),(1427.041857047061+704.5622578861276j),(1789.457743829038+854.8987255039475j),(2232.302725269376+991.1345610150216j),(2681.2566090232576+1159.2503151144183j),(3249.2736807166893+1272.7683931069241j),(3876.8734923556076+1361.7573483824608j),(4551.997990279066+1430.6274660870465j),(5331.07151096575+1383.2458401983079j),(6080.355243792187+1438.0714517524248j),(6937.4435006550575+1300.3346010216949j)
4371313.034,(601.0579980644422+324.1134808090676j),(836.1643155838497+438.11833344469335j),(1105.5850886758003+567.1666753191186j),(1431.5144608381736+705.113767333419j),(1795.2246157063178+855.3043294360039j),(2239.886307513811+990.8426495894748j),(2690.5011598443325+1158.5565258887464j),(3260.9888279836136+1270.396056524411j),(3891.2611120668935+1356.9931190264388j),(4569.106004365346+1422.8602802682717j),(5350.9836443252425+1370.2177879658848j),(6102.783114521742+1421.2994471017876j),(6961.849113527939+1276.4843458216j)
4404665.552,(602.7797142968964+324.6011369855776j),(838.6343306355321+438.6828567565648j),(1108.9196185128749+567.8017378657385j),(1436.0053249189682+705.6544420179331j),(1801.0162504101206+855.6921581384629j),(2247.5046638528547+990.516299894369j),(2699.788447984598+1157.8160306585228j),(3272.757360348297+1267.9425075046684j),(3905.708102826417+1352.1006877321538j),(4586.271962774572+1414.9080081877107j),(5370.927389574223+1356.9138965738634j),(6125.223074855892+1404.1865477576816j),(6986.195388005903+1252.1876555354897j)
4438272.545,(604.5069784495641+325.0877046970729j),(841.1130955116699+439.24439675293434j),(1112.2666312697806+568.4313714054073j),(1440.5145621522947+706.18409205492j),(1806.832797723343+856.061904835954j),(2255.1579688467614+990.1549224897444j),(2709.118661509538+1157.0280318709217j),(3284.5793287321867+1265.4063695420632j),(3920.2141311330774+1347.0779264989321j),(4603.494847352209+1406.767687053889j),(5390.900048806568+1343.3301493436193j),(6147.671180853762+1386.728077426694j),(7010.475445501154+1227.4394446231609j)
4472135.955,(606.2398188629965+325.5731575043996j),(843.6006603155174+439.8028951102027j),(1115.6262015837372+569.05547630546j),(1445.0422858706745+706.7025246239277j),(1812.6744076736782+856.4132579066876j),(2262.8463953742994+989.7579184157553j),(2718.4919851881045+1156.1917191081156j),(3296.454771917534+1262.7862446930058j),(3934.7788341863443+1341.9226772140742j),(4620.773584665381+1398.4363187415129j),(5410.89881586372+1329.4625039603532j),(6170.123343568437+1368.9193463150816j),(7034.68219391594+1202.2346716575307j)
4506257.738,(607.9782640567366+326.0574686067896j),(846.0970754699761+440.3582926638901j),(1118.9984045329697+569.673951457064j),(1449.5886098674107+707.2095439203722j),(1818.5412305053155+856.745900802496j),(2270.57011451384+989.324679046996j),(2727.908600287836+1155.306268912848j),(3308.3837160425164+1260.080713333653j),(3949.4018188845607+1336.6327514501793j),(4638.107044310391+1389.9108699241374j),(5430.92077353518+1315.3068940467183j),(6192.575325668006+1350.755653881444j),(7058.80832407973+1176.5683455097635j)
4540639.866,(609.722342730561+326.5406108367649j),(848.6023917178538+440.91052939649205j),(1122.3833156351511+570.2866942530093j),(1454.1536483801117+707.7049511117982j),(1824.4334166429228+857.059511973076j),(2278.329295418668+988.8545859466528j),(2737.3686843893183+1154.3708445876553j),(3320.3661741102255+1257.2883338856645j),(3964.082660722478+1331.2059303711994j),(4655.49403706656+1381.1882724194154j),(5450.962890691276+1300.8592309093317j),(6215.022737988376+1332.232291856605j),(7082.8463063466315+1150.4355315924176j)
4575284.324,(611.4720837656562+327.02255665498654j),(851.116660123564+441.45954442413756j),(1125.781010847485+570.8936005637546j),(1458.737516084358+708.1885442850623j),(1830.351116662388+857.3537647822725j),(2286.1241051918587+988.3470107156566j),(2746.8724111931115+1153.384595993248j),(3332.4021454465847+1254.407642584393j),(3978.820902755038+1325.6399645308215j),(4672.933313155885+1372.2654233575668j),(5471.022019366775+1286.1154054361953j),(6237.461036140778+1313.3445472896133j),(7106.788387200913+1123.831358617269j)
4610193.115,(613.2275162256927+327.5032781451166j),(853.6399320732071+442.00527598405245j),(1129.1915665642355+571.4945647148729j),(1463.3403280759069+708.6601184011984j),(1836.2944812496726+857.6283274317635j),(2293.954708761992+987.801314835061j),(2756.4199503031514+1152.3466593613196j),(3344.4916151643624+1251.4371532242385j),(3993.616054449762+1319.9325737948507j),(4690.423560320678+1363.1391856099517j),(5491.094891901056+1271.0712899436894j),(6259.885517046082+1294.0877059039155j),(7130.6265860546155+1096.7510253908574j)
4645368.255,(614.9886693580236+327.98274700851584j),(856.1722592759008+442.5476614210014j),(1132.6150596159637+572.0894794627405j),(1467.9621998614687+709.1194652422907j),(1842.2636611732134+857.8828628713491j),(2301.82126873977+987.2168495204717j),(2766.011467019025+1151.2561570906446j),(3356.634553606583+1248.3753569114429j),(4008.4675905535732+1314.0814472241213j),(4707.96340196995+1353.8063881001704j),(5511.178117945135+1255.7227403551256j),(6282.291315515478+1274.457055527093j),(7154.352692157712+1069.1898078986067j)
4680811.777,(616.7555725949219+328.46093455878656j),(858.7136937633945+443.08663717456875j),(1136.0515672679658+572.6782359702743j),(1472.603247341741+709.5663733631477j),(1848.258807236409+858.117028723053j),(2309.723945283048+986.5929555626338j),(2775.6471221128286+1150.1121975496433j),(3368.8309157655826+1245.2207218287203j),(4023.3749499369296+1308.0842429650882j),(4725.551395237978+1344.2638262359237j),(5531.268181524997+1240.0655983477345j),(6304.673400810614+1254.4478897499375j),(7177.958261568426+1041.1430669032543j)
4716525.728,(618.5282555544031+328.93781171657645j),(861.2642878921006+443.6221387645751j),(1139.5011672184994+573.2607237823347j),(1477.2635867972524+710.0006280394302j),(1854.280070246015+858.3304771896272j),(2317.662895957727+985.928963165771j),(2785.327071612561+1148.9138748635278j),(3381.0806407049067+1241.971692980152j),(4038.337534378286+1301.9385882002514j),(4743.186028981543+1334.5082624293827j),(5551.361438039818+1224.0956937200824j),(6327.026573230674+1234.0555117334795j),(7201.4346143579205+1012.6062555607764j)
4752512.172,(620.306748042+329.41334900359357j),(863.824094342395+444.1541007780888j),(1142.9639375962106+573.836830801145j),(1481.9433348733814+710.4220112150557j),(1860.327600965848+858.5228549727681j),(2325.638275574889+985.2241918021089j),(2795.051466546623+1147.660268731517j),(3393.3836509343864+1238.6266919736402j),(4053.3547073187565+1295.642079118567j),(4760.865721796694+1324.5364265770982j),(5571.454111263145+1207.8088468521414j),(6349.345460663568+1213.275238330539j),(7224.772831951767+983.5749273978892j)
4788773.187,(622.0910800510544+329.8875165375751j),(866.3931661195223+444.68245685508145j),(1146.439956958959+574.4064432601403j),(1486.6426085647179+710.8303014487234j),(1866.401550076694+858.6938031834252j),(2333.6502360501127+984.4779500391301j),(2804.820452720271+1146.3504442028625j),(3405.7398517825422+1235.1841167904108j),(4068.4257926140126+1289.1922808695047j),(4778.58881995797+1314.3450166569019j),(5591.542290326051+1191.2008713157536j),(6371.624515274985+1192.1024041196824j),(7247.963754642985+954.0447445997182j)
4825310.868,(623.8812817646415+330.36028402603347j),(868.9715565541426+445.20713967400826j),(1149.9293042900292+574.9694456992006j),(1491.361525196585+711.2252738613167j),(1872.502068132167+858.8429572529167j),(2341.698926238973+983.6895353829003j),(2814.6341704590996+1144.9834514767667j),(3418.1491307651354+1231.642341541457j),(4083.5500732560577+1282.5867275371088j),(4796.3535953009905+1303.9306994140034j),(5611.621926660356+1174.2675766947864j),(6393.85801005569+1170.532366063614j),(7270.997979289649+924.0114866206482j)
4862127.327,(625.6773835563174+330.83162076071676j),(871.5593193024214+445.7280809374784j),(1153.4320589975466+575.5257209369124j),(1496.1002024084814+711.6067000803182j),(1878.6293055108586+858.9699468443616j),(2349.7844917695547+982.8582341176041j),(2824.4927543433464+1143.5583257020148j),(3430.6113569060985+1227.999716263489j),(4098.726789994842+1275.8229222356374j),(4814.158243128588+1293.2901110070084j),(5631.688831019768+1157.004771368973j),(6416.040035586891+1148.5605079184152j),(7293.865857233675+893.4710590567604j)
4899224.691,(627.4794159910349+331.3014956118724j),(874.1565083458838+446.2452113577726j),(1156.9483009093306+576.0751500456422j),(1500.8587581361724+711.9743481837559j),(1884.7834123691293+859.0743957608722j),(2357.9070748756712+981.9833211378747j),(2834.396332950182+1142.0740867591921j),(3443.1263800687493+1224.2545666854553j),(4113.955140044098+1268.8983370668989j),(4832.00088000934+1282.4198578329513j),(5651.738670387256+1139.4082657010113j),(6438.164496698515+1126.182245239586j),(7316.557492475435+862.4195026897403j)
4936605.103,(629.2874098267694+331.7698770219163j),(876.7631779925065+446.75846064120196j),(1160.478110271339+576.6176123233412j),(1505.6373105896282+712.3279826460551j),(1890.9645385931947+859.1559218513752j),(2366.066814221678+981.0640597820797j),(2844.3450285691897+1140.5297390601588j),(3455.694030231797+1220.4051940436752j),(4129.234275619996+1261.8104132971102j),(4849.879541585085+1271.3165173434888j),(5671.76696496478+1121.4738752081264j),(6460.225109271161+1103.3930303719255j),(7339.062740056167+830.8530029614773j)
4974270.721,(631.1013960151756+332.2367329996563j),(879.379382875819+447.2677574735742j),(1164.021567744816+577.1529852656961j),(1510.4359782368615+712.6673642775276j),(1897.172833745205+859.214136918752j),(2374.2638447154964+980.0997016703121j),(2854.3389569256747+1138.9242713297251j),(3468.314116787511+1216.449874853283j),(4144.563302586577+1254.5565613615966j),(4867.7921803164245+1259.9766389734302j),(5691.769085156298+1103.1974239247952j),(6482.21539709633+1080.1883576574246j),(7361.371204673521+798.7678998808032j)
5012223.724,(632.9214057029881+332.70203111393573j),(882.0051779554478+447.773029504329j),(1167.5787544005627+577.6811445398072j),(1515.2548797781606+712.9922501700696j),(1903.4084470109053+859.2486466234475j),(2382.498297326194+979.0894865304911j),(2864.378226883799+1137.2566563975797j),(3480.986427777103+1212.3868607377576j),(4159.941278937974+1247.134161090207j),(4885.736663219169+1248.3967450961256j),(5711.740248533787+1084.5747480103796j),(6504.128688733389+1056.5637690794547j),(7383.472239703631+766.1606976745555j)
5050466.302,(634.7474702326363+333.1657384876871j),(884.6406185163569+448.27420333129123j),(1171.1497517172165+578.2019639542531j),(1520.0941341292305+713.3023936339766j),(1909.6715271449186+859.2590503863837j),(2390.770298883922+978.0326420348683j),(2874.462940138368+1135.5258509923603j),(3493.710729143109+1208.2143782206297j),(4175.367213345204+1239.5405618209386j),(4903.71076952887+1236.5733321202272j),(5731.675516866233+1065.601699420871j),(6525.958114531097+1032.5148598989826j),(7405.354946365356+733.0280754154237j)
5089000.667,(636.5796211441246+333.62782179101976j),(887.2857601695433+448.77120448405674j),(1174.7346415770198+578.7153154303189j),(1524.9538603946837+713.597544141009j),(1915.9622224092516+859.2449412942531j),(2399.0799718865565+976.9283836220278j),(2884.5931909114006+1133.7307955194824j),(3506.4867639356626+1203.9306285556324j),(4190.840063614426+1231.7730826296893j),(4921.712188364441+1224.5028716072295j),(5751.569793123535+1046.2741498869802j),(6547.696603675754+1008.0372847125363j),(7427.008173304948+699.3668975060934j)
5127829.043,(638.4178901753371+334.0882472352935j),(889.9406588509421+449.26395740834243j),(1178.3335062598246+579.2210689739477j),(1529.8341778447555+713.8774472630862j),(1922.2806805182365+859.2059059963228j),(2407.427434286022+975.7759143317517j),(2894.7690656149716+1131.8704138642295j),(3519.31425150373+1199.533787558165j),(4206.358735141504+1223.8290125499848j),(4939.738516324691+1212.181811535353j),(5771.417818573533+1026.5879949147736j),(6569.336881417392+983.1267635120821j),(7448.420516530822+665.1742243580135j)
5166953.674,(640.2623092633155+334.54698056639495j),(892.6053708211862+449.75238544937554j),(1181.946428440019+579.719092644791j),(1534.7352058920537+714.1418446091993j),(1928.6270485736568+859.1415246063547j),(2415.8127992771197+974.5744246296588j),(2904.9906425377435+1129.9436131583598j),(3532.192886668539+1195.022005441012j),(4221.92207929681+1215.7056108871195j),(4957.78725509817+1199.606577565726j),(5791.214169861756+1006.5391581186142j),(6590.871466310839+957.779088285643j),(7469.580319620233+630.4473238138985j)
5206376.821,(642.1129105455357+335.00398705792287j),(895.2799526652243+450.23641083506584j),(1185.5734911814156+580.2092525260842j),(1539.6570640635525+714.3904737645784j),(1935.0014730019843+859.0513705994892j),(2424.2361750751475+973.3230922351364j),(2915.257991485562+1127.9492835849378j),(3545.122338868314+1190.393406668475j),(4237.528891831755+1207.400107484018j),(4975.8558090062+1186.7735744667561j),(5810.953256167857+986.1235956635765j),(6612.292667650021+931.9901296561209j),(7490.475674403528+595.1836823465003j)
5246100.761,(643.9697263605223+335.4592315047014j),(897.9644612915295+450.71595465909j),(1189.2147779313123+580.6914126944658j),(1544.5998719767017+714.623068224475j),(1941.404099487596+858.9350107090253j),(2432.6976646963076+972.0210819380745j),(2925.571173429513+1125.886298163747j),(3558.1022512835907+1185.6460898174582j),(4253.177911189199+1198.909703127447j),(4993.941482513499+1173.679187640983j),(5830.629316394681+965.3373009621145j),(6633.592583029223+905.7558437875073j),(7511.0944220039855+559.3810167686319j)
5286127.789,(645.8327892492935+335.912678215621j),(900.6589539313054+451.1909368636756j),(1192.8703725156643+581.1654351881689j),(1549.5637493058437+714.839357334343j),(1947.835072901035+858.7920048244374j),(2441.1973657062413+970.6675454406746j),(2935.930240153517+1123.7535125255085j),(3571.1322399372793+1180.7781274527563j),(4268.867816830732+1190.231569917091j),(5012.041477749483+1160.319784676437j),(5850.236416461186+944.1763094482302j),(6654.763096028915+879.0722796278019j),(7531.424154313783+523.0372861439292j)
5326460.218,(647.702131956016+336.36429100688315j),(903.3634881377233+451.66127622191317j),(1196.5403591327383+581.6311799757375j),(1554.5488157598768+715.0390662185508j),(1954.2945372308102+858.6219058824034j),(2449.735369993778+969.2616211642286j),(2946.335233858361+1121.549764721888j),(3584.2118927729407+1175.787566013161j),(4284.597227490168+1181.3628517450275j),(5030.152891971329+1146.691717062693j),(5869.768446609596+922.636703713463j),(6675.795874085461+851.9355863334199j),(7551.452215925042+486.1507038892008j)
5367100.378,(649.5777874291756+336.81403319479057j),(906.0781217847436+452.12689032010724j),(1200.2248223472118+582.0885049234926j),(1559.5551910475267+715.2219157176621j),(1960.7826355088334+858.4242597600103j),(2458.3117635072686+967.8024340864495j),(2956.7861867889624+1119.2738749983964j),(3597.3407687174645+1170.6724256991201j),(4300.364699434911+1172.3006647550428j),(5048.2727150121345+1132.791321997205j),(5889.2191188182005+900.7146187773897j),(6696.682366536812+824.3420209453429j),(7571.16570651849+448.7197502034919j)
5408050.617,(651.4597888223841+337.2618675886609j),(908.8029130659369+452.58769553965897j),(1203.9238470833366+582.5372657630867j),(1564.5829948466699+715.3876223202869j),(1967.2995097305884+858.1986051690019j),(2466.9266260058203+966.2890955544317j),(2967.2831208343227+1116.924645584716j),(3610.518396686927+1165.430700419107j),(4316.16872464587+1163.04209793169j),(5066.397826715414+1118.6149242863576j),(5908.58196432147+878.4062475080657j),(6717.413802827464+796.2879564467856j),(7590.551483757261+410.7431846333008j)
