f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
8863549.97,(812.936810315689+366.7568143531828j),(1122.6022863472263+483.4702064986341j),(1493.64747530999+603.3298733534546j),(1933.408450397039+715.286042130675j),(2449.653779092633+802.889593378394j),(3048.7738160160384+842.6251959670022j),(3732.2272123685616+802.0818528585228j),(4490.564263948581+639.4799619814041j),(5294.970085132182+306.84906742088015j),(6088.532639689591-239.76528166661268j),(6783.631035359996-1021.0109601592421j),(7275.094024621374-2010.5882243932917j),(7473.374968625281-3122.8867191608215j)
8931177.638,(815.2014822759149+366.9954342391561j),(1125.8604768465866+483.5726554894187j),(1498.1902686689232+603.0496998977719j),(1939.5780389220185+714.19525936361j),(2457.8058195553517+800.2850040673006j),(3059.1758110012142+837.4125659236761j),(3744.843850500293+792.6644029631677j),(4504.678942697936+623.7363983654955j),(5308.647063892074+282.3742970938874j),(6098.106299716677-274.9220690067551j),(6783.718529008377-1067.0264085109052j),(7259.772053530054-2064.4493021104636j),(7438.547342779229-3178.0753568601576j)
8999321.297,(817.472834040716+367.229721085863j),(1129.1294323643801+483.66598341662456j),(1502.749488119205+602.7513636774938j),(1945.770844234174+713.0700077181547j),(2465.9868165442413+797.6179075850794j),(3069.6055600126692+832.0919830423509j),(3757.467469494624+783.0712627057098j),(4518.73800599683+607.7289703116512j),(5322.134019659305+257.5474809564778j),(6107.2620023128975-310.4660746797282j),(6783.089390770867-1113.327913326485j),(7243.466033784857-2118.292060899918j),(7402.654521915916-3232.7693460694886j)
9067984.882469844,(819.7508870729096+367.45961887443j),(1132.4091919653958+483.7500664316961j),(1507.3251859212987+602.4346071746083j),(1951.9868922446312+711.9097827107582j),(2474.1966374149674+794.8873795965495j),(3080.062436819073+826.661896473041j),(3770.096248602836+773.3001600738828j),(4532.737259728598+591.455107760806j),(5335.42302693833+232.3674321343671j),(6115.987877464743-346.39352985841373j),(6781.731110521734-1159.9022507304323j),(7226.170719227837-2172.0923951734594j),(7365.706980393741-3286.939855246152j)
9137172.361605091,(822.0356628233843+367.68507095670464j),(1135.6997945778487+483.824779125374j),(1511.9174134866507+602.099169399343j),(1958.2262054871348+710.7140729077494j),(2482.4351389024305+792.0924837035707j),(3090.545787097809+821.1207391407768j),(3782.7283041312066+763.3488139944657j),(4546.672394709824+574.9122761203897j),(5348.506009376184+206.83312100466105j),(6124.271984567563-382.7003007645314j),(6779.631428866268-1206.7356678410674j),(7207.881619622534-2225.8258362389797j),(7327.716234833986-3340.558326530384j)
9206887.731703008,(824.3271827290071+367.90602004726713j),(1139.0012789830905+483.88999450715767j),(1516.526221345483+601.7447858377068j),(1964.488802992234+709.4823598470105j),(2490.7021667687377+789.2322713774784j),(3101.0549276471675+815.46692786107j),(3795.361687994677+753.2149353608094j),(4560.538985146778+558.0979797248319j),(5361.37474115534+180.94368278103312j),(6132.102323133806-419.3818801238931j),(6776.778360774773-1253.8138841655054j),(7188.595022773426-2279.4675802467696j),(7288.694835614112-3393.59652250493j)
9277135.020499133,(826.6254682091594+368.1224082165587j),(1142.3136838043042+483.9455839851732j),(1521.1516590996655+601.3711884131974j),(1970.774700157112+708.2141179602485j),(2498.9975554611187+786.3057818683204j),(3111.5891455697556+809.6988634961028j),(3807.994386256767+742.8962281251169j),(4574.332487165331+541.0097653741134j),(5374.02084870788+154.69842478960607j),(6139.466844142249-456.4333783083815j),(6773.160219264782-1301.1220948556463j),(7168.308015712399-2332.9925172357953j),(7248.656356489133-3446.0265721662045j)
9347918.286460076,(828.930540664496+368.3341768817661j),(1145.6370474958787+483.99141734491025j),(1525.7937753892215+600.9781054321642j),(1977.0839086197836+706.9088144861007j),(2507.3211277511587+783.312042132241j),(3122.1476974644734+803.8149310848968j),(3820.6243176816533+732.3903903950255j),(4588.048237409468+523.6452259788016j),(5386.435812702332+128.0968340798642j),(6146.35346190456-493.8495152656791j),(6768.7656395244985-1348.6449745940329j),(7147.0185043328875-2386.375261997672j),(7207.615380906573-3497.821017203008j)
9419241.619,(831.2424214724741+368.5412668005382j),(1148.9714083312235+484.0273627288216j),(1530.4526178412716+600.5652615464046j),(1983.4164361190262+705.5659093958725j),(2515.6726943597864+780.2500667700449j),(3132.7298085580715+797.813500072201j),(3833.2493322265946+721.6951157175288j),(4601.681451700448+506.00200437753136j),(5398.610970336813+101.13858520720372j),(6152.750066579654-531.6246122735985j),(6763.583603243256-1396.3666826851318j),(7124.725232072131-2439.590185705137j),(7165.587486825178-3548.9528569057047j)
9491109.138806803,(833.5611319862769+368.7436180614023j),(1152.3168043914952+484.0532866144787j),(1535.1282330355461+600.1323776961882j),(1989.7722863585398+704.1848553096805j),(2524.0520535974356+777.1188579344765j),(3143.3346718744815+791.6929244609971j),(3845.8672095969127+710.8080942541687j),(4615.227223786594+488.07779722342957j),(5410.537517963092+73.82354790421466j),(6158.644537201746-569.75258450554j),(6757.603462888907-1444.2708698278088j),(7101.427796639819-2492.611449493498j),(7122.589228098318-3599.395593181076j)
9563524.998,(835.8866935299429+368.9411700774574j),(1155.6732735527962+484.0690537935815j),(1539.8206664504223+599.6791710723612j),(1996.1514588676832+702.7650974123767j),(2532.4589909604983+773.917405292146j),(3153.961447346238+785.4515430610436j),(3858.475657725074+699.7270141971582j),(4628.680524154969+469.87035909974554j),(5422.206514033238+46.15179501966213j),(6164.024755359889-608.2269335165693j),(6750.814966353008-1492.3406854408315j),(7077.126665862739-2545.4130383745705j),(7078.638114406462-3649.1232739515594j)
9636493.380052263,(838.2191273971948+369.1338615765577j),(1159.0408534739568+484.07452734986157j),(1544.52996242407+599.2053550604701j),(2002.5539488485415+701.3060733814242j),(2540.8932787479134+770.6446859465603j),(3164.6092609148636+779.0876797524277j),(3871.0723112972337+688.449563124148j),(4642.036198955179+451.37750667102284j),(5433.608882394975+18.123610498606034j),(6168.87861938567-647.0407405423216j),(6743.208281425241-1540.5587867108961j),(7051.823191384736-2597.968796956921j),(7033.7525881636675-3698.1105360759857j)
9710018.500937523,(840.5584548468967+369.3216305943258j),(1162.4195815837181+484.06956863683007j),(1549.256164103302+598.7106391962211j),(2008.979747032809+699.8072132982671j),(2549.354675646725+767.2996643980721j),(3175.277203656329+772.5996436933634j),(3883.654730265501+676.9734294502219j),(4655.288969014231+432.59712299155467j),(5444.735415945468-10.260502672101968j),(6173.194059136897-686.1866600708454j),(6734.774020287563-1588.9073487646092j),(7025.519620976587-2650.252465791892j),(6987.951999621916-3746.3326467528937j)
9784104.608396217,(842.9046971008223+369.50441446493227j),(1165.809495067454+484.0540372554656j),(1553.9993133930427+598.1947291184556j),(2015.428839524451+698.2679395722091j),(2557.8429263274375+763.8812924793772j),(3185.9643308271457+765.9857296727927j),(3896.220398326951+665.2963040420767j),(4668.433428940727+413.5271620303739j),(5455.576780651585-38.99981436248393j),(6176.959051382404-725.6569137253732j),(6725.5032638419-1637.3680762363115j),(6998.219108959891-2702.2377187975717j),(6941.256579165047-3793.7655440368617j)
9858755.982678853,(845.2578753396139+369.68214981333267j),(1169.21063085169+484.02779103337207j),(1558.7594509097232+597.6573265160225j),(2021.9012076382146+696.6876668651912j),(2566.357761007148+760.3885093304247j),(3196.6696609408755+759.2442184003263j),(3908.766721453136+653.4158817756098j),(4681.464046362955+394.1656532231667j),(5466.123519955328-68.09335909526901j),(6180.16163564727-765.4432850869616j),(6715.387585913029-1685.9222160162662j),(6969.925724996297-2753.8982012856895j),(6893.687408292493-3840.3858753563277j)
9933976.936693644,(847.618010699995+369.85477254611214j),(1172.6230255938842+483.9906859980562j),(1563.5366159282257+597.098129079474j),(2028.3968277437873+695.0658020039652j),(2574.8988950226217+756.8202413488605j),(3207.3921748111916+752.3733768566387j),(3921.29102639317+641.3298632495712j),(4694.375161285467+374.51070615830906j),(5476.366059570227-97.53992803982152j),(6182.789930679913-805.5371146840861j),(6704.419077161212-1734.5505713751843j),(6940.64446056668-2805.2075691687814j),(6845.266387833564-3886.171034955253j)
10009771.816255713,(849.9851242707944+370.02221784328754j),(1176.0467156621137+483.9425763595435j),(1568.3308463249175+596.5168304554311j),(2034.9156710928733+693.4017439093445j),(2583.46602838377+753.1754021611298j),(3218.1308145829726+745.37145866413j),(3933.790559182457+629.035956584381j),(4707.160985551065+354.56051553419167j),(5486.2947126832305-127.33806080706947j),(6184.832151351075-845.9292959512926j),(6692.590368564244-1783.2335175768378j),(6910.381234113867-2856.139528107796j),(6796.0162046270425-3931.099199369216j)
10086145.00033817,(852.3592370896205+370.1844201493012j),(1179.4817371259223+483.88331448133505j),(1573.1421785304508+595.9131201878254j),(2041.4577036533285+691.6948835111598j),(2592.058845312985+749.4528926057026j),(3228.8844827537596+738.2367044749856j),(3946.262483682631+616.5318792318396j),(4719.815602467079+334.31336609098554j),(5495.899685572529-157.4860373134693j),(6186.276626141154-886.6102714709241j),(6679.894654612962-1831.9510185594281j),(6879.14289345141-2906.667873936214j),(6745.960296101433-3975.1493612517415j)
10163100.901325064,(854.7403701392924+370.34131316400067j),(1182.9281257366374+483.8127508609581j),(1577.9706474647792+595.2866836770764j),(2048.02288592673+689.9446036792209j),(2600.6770137869844+745.6516007031155j),(3239.6520411597685+730.9673424304274j),(3958.7038801100516+603.8153599365264j),(4732.332966567135+313.76763772827445j),(5505.171083649891-187.9818696915763j),(6187.1118150687425-927.5700300711292j),(6666.325715914767-1880.6826451146906j),(6846.937216826887-2956.766532731526j),(6695.122813370355-4018.3013611357765j)
10240643.96526633,(857.1285443436394+370.49282983406084j),(1186.3859169141597+483.7307341034728j),(1582.8162864865026+594.637202120909j),(2054.611172774043+688.1502791389855j),(2609.3201850559485+741.7704016523443j),(3250.4323099780922+723.5615885877858j),(3971.1117435880324+590.8841407513202j),(4744.706903520346+292.9218108016907j),(5514.098917938802-218.82329423342992j),(6187.32632799577-968.7981048825746j),(6651.87794109547-1929.4075945555414j),(6813.77291139527-3006.4096016704407j),(6643.528582758957-4060.535917172491j)
10318778.67213468,(859.5237805637184+370.63890234374253j),(1189.855145728332+483.63711089971184j),(1587.6791273282627+593.964352468905j),(2061.222513224433+686.3112764033204j),(2617.987993146292+737.8081578437651j),(3261.2240666880357+716.0176474341515j),(3983.48298271384+577.7359791483333j),(4756.931110216028+271.77447146527925j),(5522.673112002378-250.0077633461798j),(6186.9089435337355-1010.2835715753961j),(6636.546348346571-1978.1047111656712j),(6779.659609733197-3055.571389850423j),(6591.203065479882-4101.8346529590635j)
10397509.53608436,(861.9260995940635+370.7794621054541j),(1193.335846883872+483.5317260000944j),(1592.5592000380195+593.2678073681411j),(2067.8568502887183+684.4269536933393j),(2626.6800543800764+733.7637188366795j),(3272.026045028292+708.3337124137674j),(3995.8144181381067+564.3686502439859j),(4768.999155005169+250.3243172664414j),(5530.883509315204-281.53243770897484j),(6185.848628140549-1052.0150480715051j),(6620.326605845754-2026.7525085449852j),(6744.6078643973015-3104.2264589659767j),(6538.172316406633-4142.180122934248j)
10476841.10571204,(864.3355221583422+370.9144397506467j),(1196.8280547027753+483.4144221903226j),(1597.4565329159386+592.5472351115523j),(2074.514120767981+682.4966608594038j),(2635.3959668522825+729.635921394573j),(3282.8369339508276+700.5079664668974j),(4008.1027812002712+550.7799490043567j),(4780.9044781534485+228.57016260902913j),(5538.719881095574-313.3941785157989j),(6184.134555729958-1093.9806945981215j),(6603.215051523898-2075.3291928937056j),(6708.629140122737-3152.349664070207j),(6484.462941416652-4181.555835635781j)
10556777.964319512,(866.7520689048531+371.0437651205956j),(1200.3318031051804+483.28504026786743j),(1602.3711524481337+591.8022995876414j),(2081.194255040512+680.519739326278j),(2644.135309909546+725.4235895099173j),(3293.6553765369063+692.5385826599049j),(4020.3447125449993+536.9676926960807j),(4792.640392445668+206.51094469472065j),(5546.171934618405-345.589539715862j),(6181.756127575228-1136.1682147401693j),(6585.208711948295-2123.8126874774157j),(6671.73580378669-3199.9161941464545j),(6430.102053755429-4219.946274587364j)
10637324.730178576,(869.1757604026451+371.16736725647803j),(1203.847125593405+483.1434190143871j),(1607.30308324326+591.0326602245825j),(2087.897176872133+678.4955220005754j),(2652.897643624902+721.1255344262765j),(3304.479968931302+684.4237247839836j),(4032.536760793859+522.9297233512689j),(4804.200084027623+184.14572925068413j),(5553.229321986228-378.11476056983986j),(6178.702992432207-1178.5648575811763j),(6566.305320026366-2172.180658531066j),(6633.941112630721-3246.9016119641765j),(6375.117229582358-4257.336916768889j)
10718486.05679778,(871.6066171365585+371.2851743900781j),(1207.3740552304748+482.9893951730514j),(1612.2523479600409+590.2379719424853j),(2094.6228031927585+676.423333218524j),(2661.6825082494943+716.7405546894691j),(3315.3092592367957+676.161548054833j),(4044.6753812585257+508.663910297399j),(4815.5766134384285+161.47371656620209j),(5559.881649377126-410.96575836568707j),(6174.965066981435-1221.1574205703478j),(6546.503331765305-2220.410542096396j),(6595.2591999415945-3293.2818937761654j),(6319.536462515849-4293.714248773245j)
10800266.633191295,(874.0446595030294+371.3971139336917j),(1210.912624622317+482.8228034212724j),(1617.2189672409602+589.4178850960632j),(2101.3710438881126+674.3024886670346j),(2670.489423657152+712.2674362023295j),(3326.1417464129595+667.7501998181908j),(4056.7569346729683+494.16815285752966j),(4826.762916871711+138.49424756532878j),(5566.11848678127-444.13812127260684j),(6170.532556491082-1263.932253330871j),(6525.801941826185-2268.479572014471j),(6555.705058876633-3339.0334681685617j),(6263.388117857825-4329.065780384088j)
10882671.18414987,(876.4899078047813+371.503112470771j),(1214.4628658981537+482.643476344416j),(1622.202959637981+588.5720454240527j),(2108.141801575114+672.1322953214899j),(2679.317888779208+707.7049522873018j),(3336.9758791652166+659.1878202936772j),(4068.7776859787955+479.4403831079646j),(4837.751807668141+115.20680997759536j),(5571.929378209556-477.62710151074185j),(6165.3959754949465-1306.875262797787j),(6504.201097746095-2316.3648090687275j),(6515.294524110939-3384.133254229737j),(6206.700886272219-4363.38005572945j)
10965704.470513709,(878.9423822467214+371.60309574518436j),(1218.0248106884578+482.4512444113153j),(1627.2043415395358+587.7000939948406j),(2114.9349713742504+669.912051381621j),(2688.1673810257535+703.051863764011j),(3347.8100548183947+650.4725433751709j),(4080.7338031643353+464.478568708711j),(4848.53597804906+91.61104460633555j),(5577.303852389128-511.4276087416972j),(6159.546168756436-1349.9719189367129j),(6481.701512991214-2364.0431709131817j),(6474.044251548632-3428.5586987548813j),(6149.503737048361-4396.646661995565j)
