f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
33013068.02,(1303.2738800440752+256.3088250923792j),(1815.2677060265778+168.893899571112j),(2369.3947378467315-99.56981412462342j),(2848.9251378636272-604.0580708378534j),(3090.5165221097914-1297.721975519551j),(3003.2631118116324-2005.2886671302563j),(2657.5118024574267-2542.328631224079j),(2209.2881209297134-2843.5876652203606j),(1778.9574990574602-2950.327117105997j),(1417.7677100274882-2933.641847131892j),(1132.6452068579558-2850.7763977202226j),(913.0292284636462-2737.6360119778974j),(744.8361662527299-2614.2001815762806j)
33264953.19,(1306.5519501367164+254.02396536791238j),(1819.2547666131159+163.4729054818781j),(2372.1545322560173-110.12686140338519j),(2846.1994280781896-620.315902974179j),(3077.629807535532-1316.11167015334j),(2979.745430159727-2018.9451631160834j),(2628.1330032916867-2546.4366792017368j),(2179.7651788849375-2838.103670908943j),(1752.673203663875-2937.9161089265062j),(1395.755987810806-2917.161552836789j),(1114.6948546924443-2832.304262859535j),(898.5029956475889-2718.4543755493587j),(733.055473462428-2595.03439050802j)
33518760.22,(1309.8285119252305+251.70671034331545j),(1823.2142752993675+157.98503511398292j),(2374.808109454969-120.77825171483852j),(2843.2356903839554-636.6139209963249j),(3064.4334600963293-1334.346723815639j),(2956.0405453461153-2032.229577484357j),(2598.808692100455-2550.115137919533j),(2150.484482556934-2832.2908176856818j),(1726.707014807224-2925.324169520441j),(1374.060563808449-2900.624072599173j),(1097.024970001939-2813.858336197781j),(884.2131540849197-2699.349133666978j),(721.4699054450062-2575.9728312052393j)
33774503.75,(1313.1032940665214+249.35675324284912j),(1827.145223893267+152.42990961402265j),(2377.353101294839-131.52327394474378j),(2840.0316475388136-652.9478888242297j),(3050.9302338817347-1352.4200754830467j),(2932.1574353139913-2045.1387695778508j),(2569.5477166968235-2553.3682444218884j),(2121.4499625988533-2826.157030328524j),(1701.058333410065-2912.558681275612j),(1352.6784686693964-2884.0346310408404j),(1079.6318530115432-2795.4417478073283j),(870.1561012840489-2680.321874015438j),(710.0762710153313-2557.016076485628j)
34032198.58,(1316.3760188600195+246.97378632791197j),(1831.0465856888272+146.80716052258765j),(2379.7871262295457-142.3611594829197j),(2836.5851127205087-669.3134743559935j),(3037.1230996672475-1370.3247233527231j),(2908.1051414445533-2057.6698791740587j),(2540.3587251703975-2556.2004451224857j),(2092.665301830816-2819.7102271973245j),(1675.7264120643538-2899.6269002358304j),(1331.606686380851-2867.3983125093578j),(1062.511816631853-2777.057516957748j),(856.3282728001194-2661.3741083901114j),(698.8714237591854-2538.164651170507j)
34291859.58,(1319.6464021384859+244.55750096942734j),(1834.917315365667+141.1164303029204j),(2382.1077906066257-153.29108100673977j),(2832.893993613992-685.7062513668445j),(3023.015243493023-1388.0537330187558j),(2883.892757752139-2069.820327533446j),(2511.250160860074-2558.6163863531583j),(2064.133939484176-2812.958312664046j),(1650.7103612021976-2886.535954562761j),(1310.8421583589648-2850.7200628464207j),(1045.6611883174005-2758.708554628889j),(842.7261427000476-2642.507274866131j),(687.8522618214088-2519.4190336933925j)
34553501.76,(1322.9141531576684+242.10758772403383j),(1838.7563488984126+135.35737288410365j),(2384.312690019684-164.3121512803032j),(2828.95629647284-702.1217015978938j),(3008.6100648800684-1405.6002456138096j),(2859.5294200507838-2081.587817971641j),(2482.230257826468-2560.6209048379196j),(2035.8590756499661-2805.9091698525426j),(1626.0091551802593-2873.292843232248j),(1290.3817874137812-2834.0046912417147j),(1029.0763118381892-2740.397666023713j),(829.3462239828216-2623.722739937614j),(677.0157276703326-2500.779657663412j)
34817140.23,(1326.178974485359+239.62373641315656j),(1842.562603477623+129.52965421426916j),(2386.3994107231374-175.4234219737548j),(2824.7701301560237-718.5552170175779j),(2993.9111746688923-1422.9574859095994j),(2835.0242952110602-2092.9703359265163j),(2453.3070367542714-2562.2190181160922j),(2007.8436759119022-2798.570653689369j),(1601.6216382561415-2859.9044349463757j),(1270.2224415732167-2817.2568721520156j),(1012.7535489365085-2722.127553043771j),(816.1850689470998-2605.021800612067j),(666.35880783894-2482.246913384746j)
35082790.23,(1329.4405618897144+237.10563620534828j),(1846.3349774414821+123.63295283047816j),(2388.3655311087628-186.62388251047366j),(2820.333710115614-735.0021022861516j),(2978.9223925078677-1440.1187703350186j),(2810.3865704550685-2103.966148553846j),(2424.488301351995-2563.4159149389366j),(1980.090476137253-2790.950584262939j),(1577.546530466976-2846.377467261276j),(1250.3609577341826-2800.4811472497613j),(996.6892808939913-2703.9008167495895j),(803.2392695007381-2586.405686448748j),(655.8785326493582-2463.82114933949j)
35350467.1,(1332.6986042266294+234.55297570272575j),(1850.072350220224+117.66696043829307j),(2390.2086232460506-197.91245893491583j),(2815.6453623423677-751.4575773932464j),(2963.6477439628225-1457.0775149188862j),(2785.625442750925-2114.573803845589j),(2395.781635162247-2564.2169456604292j),(1952.601987392383-2783.0567404844983j),(1553.7824333903973-2832.7185459111643j),(1230.7941452109687-2783.6819274535183j),(980.8799100062012-2685.719959797234j),(790.505457439692-2567.8755615773825j),(645.5719759187451-2445.5026736305817j)
35620186.31,(1335.9527833268367+231.96544302988187j),(1853.7735822929512+111.63138250563662j),(2391.9262544846315-209.28801281721394j),(2810.703527247718-767.9167804919892j),(2948.091457275562-1473.8272431174153j),(2760.7501083251623-2124.7921292818473j),(2367.194398839876-2564.6276126453427j),(1925.380501019259-2774.8968540676433j),(1530.327835805233-2818.934144333786j),(1211.518789113444-2766.863494973926j),(965.3218609627802-2667.587388842958j),(777.9803046672281-2549.432526651994j),(635.4362546446548-2427.2917553792554j)
35891963.44,(1339.2027738821207+229.34272592730113j),(1857.4375151582424+105.52593886758947j),(2393.515989120764-220.7493401848973j),(2805.5067634787097-784.3747709174851j),(2932.257959761736-1490.3615935196883j),(2735.769752314902-2134.6202300270415j),(2338.733727858473-2564.6535607151977j),(1898.4280937740075-2766.4786037953772j),(1507.1811192229193-2805.030603371135j),(1192.5316536047355-2750.0300054107106j),(950.0115821367125-2649.5054169147406j),(765.6605233701712-2531.0776207609097j),(625.4685286794445-2409.1886260927267j)
36165814.19,(1342.4482433311625+226.68451184791456j),(1861.0629713183973+99.35036434573951j),(2394.9753901270756-232.29517049208962j),(2800.0537516542154-800.8265323930042j),(2916.1518738664745-1506.67432740208j),(2710.6935385760025-2144.0574866832994j),(2310.406530628088-2564.300567650129j),(1871.7466331184698-2757.8096101094225j),(1484.3405633027628-2791.0141311475313j),(1173.8294850214847-2733.1854898782667j),(934.9455468013447-2631.4762657674273j),(753.5428661740443-2512.8118233222926j),(615.6660003891541-2391.1934809923396j)
36441754.38,(1345.6888517447337+223.9904880580373j),(1864.6487542788211+93.10440937790935j),(2396.30202094495-243.92416562987927j),(2794.343298013132-817.2669764215938j),(2899.7780128635814-1522.7593361293532j),(2685.5305996845627-2153.103552609651j),(2282.219487041685-2563.574534768343j),(1845.337782537279-2748.89742997776j),(1461.804351143915-2776.8908031123874j),(1155.4090148678176-2716.333857162787j),(920.1202542590671-2613.5020681976707j),(741.6241262292093-2494.6360558918104j),(606.0259142956148-2373.3064802993104j)
36719799.96,(1348.9242517108023+221.2603417412317j),(1868.1936485625383+86.78784066163438j),(2397.49344734053-255.63491897524028j),(2788.3743379620832-833.6909458649843j),(2883.141376232278-1538.6106483645885j),(2660.290027125112-2161.7583508268795j),(2254.1790474151794-2562.4814775988016j),(1819.2030069598914-2739.7495520705565j),(1439.5705744491083-2762.6665622380383j),(1137.2669626717088-2699.4788958925983j),(905.5322308844598-2595.58487031653j),(729.9011372880691-2476.5511839689416j),(596.5455567082299-2355.5277504877013j)
36999966.99,(1352.1540882188856+218.49376010735998j),(1871.6964197409936+80.40044180909905j),(2398.547239323456-267.42595448576793j),(2782.1459395229404-850.0932186924042j),(2866.247144702401-1554.2224370842312j),(2634.9808617251583-2170.0220705139723j),(2226.2914318317125-2561.027516667037j),(1793.343578214331-2730.373392217697j),(1417.6372385685063-2748.3472193701755j),(1119.4000387274523-2682.624276737014j),(891.17803111681-2577.7266338178897j),(718.3707737307932-2458.5580187357364j),(587.2222553470019-2337.8573855072755j)
37282271.66,(1355.3779985445608+215.69043050452933j),(1875.155814481684+73.94201401323969j),(2399.4609731268065-279.29572584635594j),(2775.6573066512888-866.4685119248451j),(2849.100674984409-1569.5890263761996j),(2609.612084297494-2177.895163123917j),(2198.562629828544-2559.2188684034363j),(1767.7605805314993-2720.77628915478j),(1396.0022673996948-2733.9384537076385j),(1101.8049467113021-2665.773554614429j),(877.0542383513366-2559.9292381760206j),(707.0299505670112-2440.657318767202j),(578.0533789493138-2320.295447960914j)
37566730.27,(1358.5956121335098+212.8500405359419j),(1878.570560613309+67.41237672654711j),(2400.232233249067-291.2426156648553j),(2768.90778243681-882.8114857396954j),(2831.707494193196-1584.704898006166j),(2584.1926065748235-2185.3783381211715j),(2170.998400485977-2557.0618361980332j),(1742.4549160745069-2710.9655005476025j),(1374.663508175814-2719.445813426156j),(1084.4783861796006-2648.9301709118436j),(863.1574657861693-2542.1944828384026j),(695.8756234033272-2422.8497916958554j),(569.0363368734223-2302.841970259529j)
37853359.26,(1361.8065504854817+209.9722781809812j),(1881.9393672091637+60.811368351225674j),(2400.8586145567515-303.26493472287245j),(2761.896852161407-899.1167477534657j),(2814.073293983501-1599.5646977324468j),(2558.731262401541-2192.472558369238j),(2143.604272848517-2554.562801609045j),(1717.4273104766485-2700.9481992860633j),(1353.6187361045336-2704.8747164120387j),(1067.4170549511814-2632.0974557106874j),(849.4843571886947-2524.5240893641994j),(684.904788382978-2405.1360958373507j),(560.1685786885142-2285.4969557351696j)
38142175.19,(1365.0104270384447+207.05683192009798j),(1885.260924689719+54.1388469390288j),(2401.3377244464737-315.3609212857432j),(2754.624146211521-915.3788574684766j),(2796.2039243990416-1614.1632413613129j),(2533.2367992033223-2199.179035183809j),(2116.3855466810264-2551.7282157395152j),(1692.6783184012963-2690.7314700527445j),(1332.8656588946892-2690.2304511254824j),(1050.6176513791165-2615.278630017487j),(836.0315876023046-2506.9197035308816j),(674.1144820941561-2387.516841770191j),(551.4475937605778-2268.2603797286065j)
38433194.75,(1368.2068470525307+204.1033908648468j),(1888.5339049447964+47.394690904323994j),(2401.6671850639977-327.528740479147j),(2747.089442833062-931.5923308812689j),(2778.105387462305-1628.4955205203214j),(2507.717869779869-2205.499223065171j),(2089.347293550967-2548.564590794944j),(1668.2083290693-2680.322306139596j),(1312.4019211265656-2675.518177553185j),(1034.0768765101086-2598.4768079916034j),(822.7958639974155-2489.3828974099306j),(663.5017814592381-2369.9925938867973j),(542.8709108277973-2251.1321906384255j)
38726434.75,(1371.3954074944259+201.11164489177045j),(1891.7569614765284+40.578799743522j),(2401.844635582278-339.76648372438694j),(2739.2926707204865-947.7516452455934j),(2759.7838305093323-1642.556708142505j),(2482.1830244023377-2211.434814134494j),(2062.4943582077094-2545.0784918302265j),(1644.0175718032929-2669.727606533216j),(1292.2251085179919-2660.742928281768j),(1017.7914361418069-2581.6949991737274j),(809.773925861242-2471.915171401538j),(653.0638035926034-2352.563871894315j),(534.4360975725176-2234.112310944865j)
39021912.13,(1374.57569692182+198.0812847813557j),(1894.9287295633208+33.69109477035185j),(2401.8677345337433-352.0721682458162j),(2731.233911433449-963.8512439799724j),(2741.245539292353-1656.3421636446096j),(2456.64070323507-2216.9877322915318j),(2035.8313602739674-2541.2765287011525j),(1620.1061215183986-2658.954173232665j),(1272.3327520367347-2645.9096096478524j),(1001.7580427724085-2564.93611070356j),(796.9625457266578-2454.5179562237972j),(642.7977056433784-2335.231152289917j),(526.1407601877237-2217.200638203656j)
39319643.96,(1377.7472953683043+195.0120023618452j),(1898.0478264462558+26.73151985417768j),(2401.7341621951073-364.44373665552104j),(2722.9134016225225-979.885541725593j),(2722.4969308587433-1669.847437792102j),(2431.0992290833574-2222.1601271145246j),(2009.3626961931827-2537.1653482215133j),(1596.473904194503-2648.008708814042j),(1252.7223318948975-2631.023002983741j),(985.973417456883-2548.202949536233j),(784.3585296594497-2437.192614879374j),(632.7006846077838-2317.9948697836257j),(517.9825429346583-2200.397046002302j)
39619647.44,(1380.9097742288066+191.9034906571789j),(1901.1128515380287+19.700042173232305j),(2401.4416230256193-376.87905660683543j),(2714.3315350687712-995.848929529184j),(2703.5445462348807-1683.0682772339069j),(2405.5668005079497-2226.9543675190475j),(1983.0925414464843-2532.751626538942j),(1573.1207023047227-2636.8978142255187j),(1233.3912814117716-2616.087765942082j),(970.4342915595582-2531.4982246398217j),(771.9587176836565-2419.9404445691907j),(622.769977128755-2300.8554186964802j),(509.9591277032722-2183.7013849017912j)
39921939.91,(1384.0626961454695+188.75544404084346j),(1904.1223866557566+12.596652972071482j),(2400.987848153165-389.3759205330658j),(2705.4888645202836-1011.7357801540684j),(2684.395042914159-1696.0006287069618j),(2380.0514852665865-2231.3730352010843j),(1957.0248530155618-2528.0420617349855j),(1550.0461601886805-2625.627986803534j),(1214.3369907399099-2601.1084338871174j),(955.1374084166555-2514.824549184077j),(759.7599841706224-2402.7626785841117j),(613.0028592727703-2283.813154315525j),(502.06823356104127-2167.1134833341857j)
40226538.82,(1387.205614894457+185.56755839370436j),(1907.0749962780899+5.421368330166157j),(2400.3705979081933-401.9320454664329j),(2696.3861033179337-1027.5404535104378j),(2665.055187193321-1708.6406428885316j),(2354.5612141239544-2235.418917880899j),(1931.1633720809043-2523.0433666558233j),(1527.2497893777786-2614.205618510082j),(1195.5568104818924-2586.089421368281j),(940.0795249099507-2498.1844427154397j),(747.7592381668455-2385.6604881377652j),(603.3966462910064-2266.8683942164043j),(494.3076163060169-2150.6331484875236j)
40533461.79,(1390.3380752734274+182.33953126767508j),(1909.969227827604-1.8257700638973882j),(2399.587664401519-414.5450729450848j),(2687.0241268063987-1043.2573021908165j),(2645.5318463441668-1720.9846779046857j),(2329.103775012166-2239.095002370149j),(1905.511626931223-2517.762261977412j),(1504.730973844564-2602.6369943712043j),(1177.0480551557143-2571.0350236341155j),(925.2574129489025-2481.5803333106787j),(735.9534236943823-2368.6349841842643j),(593.9486923629431-2250.0214195487333j),(486.67506801309577-2134.2601671550347j)
40842726.54,(1393.459612990055+179.07106205426567j),(1912.803611979113-9.144694131432576j),(2398.636874143655-427.21256901028096j),(2677.403973522426-1058.8806771027892j),(2625.831980670104-1733.0293024736238j),(2303.6868075739667-2242.404467480327j),(1880.0729360661976-2512.205469506972j),(1482.488975198297-2590.928291125057j),(1158.808006562909-2555.949418224675j),(910.6678608661449-2465.0145597089213j),(724.3395199968983-2351.6872191800685j),(584.6563903235285-2233.272476284925j),(479.16841657798886-2117.994306558191j)
41154350.93,(1396.5697545516987+175.76185215823037j),(1915.576662994782-16.535308613796182j),(2397.5160907032264-439.93202429466226j),(2667.5268461506557-1074.404933191797j),(2605.962635441245-1744.7712986904917j),(2278.3177980444507-2245.350676795618j),(1854.850411508331-2506.3797057334514j),(1460.5229377956075-2579.0855760573013j),(1140.8339170119584-2540.836666595779j),(896.3076747428188-2448.4893734366265j),(712.9145417516532-2334.8181888164495j),(575.5171713805908-2216.6217764429007j),(471.785525263666-2101.835315151927j)
