Frequency,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27
14526956.87,1911.8083081710902+839.7667387868028j,2848.7753484912596+1094.6133686126082j,4043.3385443046386+1260.0863654429954j,5519.24272261394+1201.2855938201915j,7232.980113131252+714.3035705228925j,8983.666268466179-435.13427513206494j,10350.855853302106-2352.1035452789856j,10837.399563049592-4779.734000994024j,10256.660294308182-7110.050060859449j,8916.9576419287-8802.287209359583j,7324.559770380526-9714.262580735645j,5838.690102424398-10007.905003187227j,4602.856110912755-9915.16322586624j,3628.9325689430652-9617.059333121735j,2878.117626952432-9226.471882730566j,2302.3701872835154-8806.22309441291j,1859.4453806938477-8388.749860684235j,1516.174056178249-7989.543004915653j,1247.6695632597186-7615.059531578005j,1035.5741609304873-7267.099908832711j,866.3917142027526-6945.161229968528j,730.1651722811662-6647.681938620917j,619.4966714391511-6372.690325933592j
14637795.56,1917.4186165412282+840.3158601341491j,2857.864862664745+1093.7845500224932j,4057.150655084512+1255.4427182896698j,5538.2468921498585+1188.1766851936131j,7254.444112878896+685.4420091033306j,8997.67110826289-487.1842923538625j,10339.136934593666-2426.6148217003174j,10783.59642900818-4859.203114364463j,10162.878691489474-7167.623751957065j,8803.289875166183-8821.929554743368j,7212.202527996096-9697.619678972693j,5739.51849106319-9965.520024078927j,4520.255710327703-9857.713800864058j,3561.9036472119355-9552.208419662737j,2824.1845411028316-9158.941496184922j,2258.94121476678-8738.686189547981j,1824.2852572543084-8322.623013832745j,1487.4929934564966-7925.5168048037j,1224.0778437701379-7553.418623091507j,1016.0044894155478-7207.907823887388j,850.0253419086251-6888.36506759033j,716.3715317363034-6593.171052842692j,607.7869326967348-6320.3289324886755j
14749479.93,1923.049128859565+840.8531296844715j,2866.9917589807847+1092.9143541466633j,4071.014993204952+1250.6870123055596j,5557.275468931688+1174.8138344247213j,7275.755793875314+656.1168401237226j,9011.054414095004-539.8145614232902j,10326.125667246932-2501.3417178076934j,10728.245593554637-4937.886080844908j,10068.20413874651-7223.443275890468j,8689.823647335896-8839.619825673126j,7100.8505817083005-9679.487092739282j,5641.670055219303-9922.282790634494j,4438.970851634088-9799.938233103196j,3496.0406692172764-9487.385613695653j,2771.232897114982-9091.653238575036j,2216.320475105409-8671.510962968816j,1789.7860597295582-8256.918813863522j,1459.3527209712583-7861.9393846452895j,1200.9306010905484-7492.232463200597j,996.8024601122587-7149.165091283167j,833.9652331916757-6832.006704753711j,702.8348945509265-6539.083317672652j,596.294412695933-6268.374729617985j
14862016.43,1928.6999518493794+841.3783638285043j,2876.1561872720936+1092.0021347362092j,4084.9313259494397+1245.8175018165714j,5576.326090015308+1161.193516940431j,7296.90651984328+626.3243551053827j,9023.798252338567-593.0196888898838j,10311.80738301352-2576.2556541683703j,10671.364221244881-5015.740828361982j,9972.68608842641-7277.491200569206j,8576.60549322495-8855.37894374603j,6990.525268668112-9659.903633750855j,5545.143841575611-9878.22944543375j,4358.988889352402-9741.862395869699j,3431.3271951059596-9422.606821230323j,2719.246475721141-9024.615648233987j,2174.493531473369-8604.701082698011j,1755.9355023514518-8191.637883773729j,1431.7429835531468-7798.809528498989j,1178.219331736826-7431.498759825813j,977.9610224166169-7090.868815767662j,818.2055221267664-6776.082933326335j,689.5503550742188-6485.415388982527j,585.0149841243319-6216.824343825323j
14975411.58,1934.3711928770729+841.8913762999775j,2885.35829544416+1091.047235645828j,4098.899400099561+1240.8324166705856j,5595.396303291904+1147.3121840491433j,7317.887437981148+596.0609564593312j,9035.884568478945-646.7937332061326j,10296.168175374209-2651.3272999638375j,10612.971003413179-5092.72575888959j,9876.374382114594-7329.751905877594j,8463.680769761646-8869.229114172682j,6881.246499717918-9638.908141648251j,5449.938026816284-9833.395480190797j,4280.296868654937-9683.511419039012j,3367.746806852201-9357.887352872278j,2668.209225868656-8957.836850365165j,2133.446159128317-8538.259951273607j,1722.7215081176032-8126.780685215543j,1404.6537133816985-7736.125928224837j,1155.9356936043846-7371.215173362362j,959.4732621872927-7033.016082939814j,802.7404573750448-6720.590543895027j,676.5131037559786-6432.163932377679j,573.9446004548506-6165.674418043996j
15089671.91,1940.0629599510212+842.3919781332856j,2894.598229361072+1090.0489906845369j,4112.918941230042+1235.729962037129j,5614.483565195236+1133.1662640862232j,7338.689477244999+565.323165260708j,9047.295202919324-701.130190736825j,10279.194938724526-2726.5265941627185j,10553.086142478223-5168.799816945028j,9779.319168927137-7380.211589726765j,8351.093620266296-8881.193760557848j,6773.032785230772-9616.539432839694j,5356.049956203596-9787.81572329691j,4202.881551734146-9624.90969806541j,3305.283120896128-9293.241938071074j,2618.1052687052534-8891.324569729382j,2093.164344998483-8472.190715194607j,1690.1322065191043-8062.347524991786j,1378.0750271756333-7673.8871878431255j,1134.0715031687043-7311.379319473501j,941.3323992152222-6975.60396105652j,787.564399958728-6665.52632681833j,663.7184252550244-6379.325623858711j,563.0792943387617-6114.921611994312j
15204804.03,1945.775361720045+842.8799776204748j,2903.876132728283+1089.0067234636529j,4126.989652987435+1230.5083182085257j,5633.58523837844+1118.752163634721j,7359.303346824949+534.1076292688889j,9058.011907684744-756.0219821129222j,10260.875407118438-2801.822768852483j,10491.731332574487-5243.922557509613j,9681.570824115974-7428.858269778347j,8238.88694247124-8891.297459056233j,6665.901262439607-9592.836251572402j,5263.4761816388-9741.52432910885j,4126.729443121305-9566.080903497834j,3243.919800100371-9228.684739362148j,2568.918901156219-8825.086143058012j,2053.634287119815-8406.496274154473j,1658.1559312599904-7998.3385614450735j,1351.997223380211-7612.0918277205155j,1112.6187327346047-7251.9887718356285j,923.5317847168463-6918.629502714482j,772.6718210966342-6610.887073318324j,651.1616965746039-6326.8971504107685j,552.4151760198768-6064.562602463673j
15320814.6,1951.5085074717108+843.3551802674792j,2913.1921469714903+1087.919747242788j,4141.111216345763+1225.1656404129253j,5652.698589362278+1104.0662688247505j,7379.719534830647+502.41113118612486j,9068.016364035342-811.4614389384989j,10241.198192413234-2877.1843747842818j,10428.929736537359-5318.054213140891j,9583.179868289655-7475.681780889552j,8127.1023602747455-8899.565872126335j,6559.867724272258-9567.837223305341j,5172.212499081845-9694.554768866867j,4051.8268140337486-9507.047991021329j,3183.640564952048-9164.229366462985j,2520.6345991479848-8759.128531242808j,2014.8423938882281-8341.179289976799j,1626.781217888278-7934.753810554239j,1326.4107793721319-7550.738288636039j,1091.5695077024884-7193.041064737432j,906.0648988817129-6862.089746519074j,758.0573000519057-6556.669576418397j,638.8383852359183-6274.875210571764j,541.9484317890589-6014.5940836129475j
15437710.31,1957.2625071302114+843.8173887496416j,2922.5464111108686+1086.7873647746248j,4155.283288844299+1219.7000586309994j,5671.820786150076+1089.1049467258717j,7399.928307197405+470.2305971812435j,9077.290200984558-867.4402909545382j,10220.152821702057-2952.5793091008004j,10364.705959288885-5391.155760043402j,9484.196887471817-7520.67376837137j,8015.78019912886-8906.02568209622j,6454.946649382886-9541.58081033522j,5082.253985363355-9646.939823216955j,3978.1597257578132-9447.833211972664j,3124.4292041481594-9099.888890343733j,2473.237020456594-8693.458331241078j,1976.7752831650796-8276.242195311506j,1595.9968014130823-7871.593151896862j,1301.3063486678311-7489.824935685945j,1070.9161038668938-7134.533695581955j,888.9253484435513-6805.981718632229j,743.7155220447456-6502.870631946021j,626.7440474871297-6223.25651497527j,531.6753224646973-5965.012767237706j
15555497.92,1963.0374712540095+844.2664028664927j,2931.939061631476+1085.608868147412j,4169.50550380278+1214.1096774236144j,5690.948895816553+1073.8645468254356j,7419.919706834522+437.56310563495805j,9085.81501473779-923.9496536419357j,10197.729773895779-3027.9748452447175j,10299.086017693187-5463.188982864134j,9384.672454163236-7563.827677169806j,7904.959464993899-8910.70452474368j,6351.1512333864175-9514.105269730322j,4993.595034223709-9598.711576187427j,3905.714052056568-9388.458124253932j,3066.2695844755053-9035.67585711429j,2426.7110072092796-8628.081787708408j,1939.4197812522752-8211.687202106074j,1565.7916138700134-7808.8563343869j,1276.674758148574-7429.3500620642035j,1050.6509447543258-7076.46412731382j,872.1068643026133-6750.302434302021j,729.6412761835595-6449.487039412372j,614.8743265464101-6172.037786861534j,521.5921819054735-5915.815383021757j
15674184.23,1968.8335110331332+844.7020194957505j,2941.370232348913+1084.383538626209j,4183.777469517092+1208.3925757658462j,5710.079882071207+1058.3414025957302j,7439.683553025087+404.40589614990535j,9093.572389035664-980.9800164006336j,10173.920515287047-3103.3376650768623j,10232.097306895732-5534.1165380312505j,9284.657049761558-7605.138737050431j,7794.677826824506-8913.630923093117j,6248.493421026152-9485.44861351503j,4906.2293916452345-9549.901410607828j,3834.4755006395967-9328.943603617288j,3009.1456600936326-8971.602301817342j,2381.041588072879-8563.00480438331j,1902.7629217087099-8147.516309782626j,1536.1547818530019-7746.542981821856j,1252.5070052875888-7369.311892674466j,1030.7665989842392-7018.829790723506j,855.6032991737961-6695.048899284622j,715.8294534371801-6396.515602865676j,603.2249508764246-6121.215762549696j,511.69541554875804-5866.998678749702j
15793776.11,1974.650738286275+845.1240325464194j,2950.840054271158+1083.1106464913423j,4198.098768433403+1202.5468068901964j,5729.210602794943+1042.531833161741j,7459.209441099469+370.7563787798247j,9100.543916409202-1038.5212313029288j,10148.717534006832-3178.6338931020327j,10163.76856330414-5603.902015368238j,9184.200988501758-7644.603943928247j,7684.971602458487-8914.834221608638j,6146.983939195639-9455.648571107777j,4820.150190404684-9500.540004875973j,3764.4296337113333-9269.309855276088j,2953.0414811845417-8907.679762035248j,2336.2139801462704-8498.232955228617j,1866.791944060122-8083.731313207729j,1507.0756240235141-7684.652598259309j,1228.794255406895-7309.708587649446j,1011.2557776732588-6961.628086692837j,839.4086252813211-6640.218111236511j,702.275044652479-6343.953131740544j,591.791732492026-6070.78719188227j,501.98149898351886-5818.559420531319j
15914280.45,1980.4892654572755+845.5322329113221j,2960.348655455026+1081.7894508762242j,4212.468956298722+1196.570398142244j,5748.337807554171+1026.4321450680582j,7478.486742394026+336.61214351856313j,9106.711220335714-1096.5625024975657j,10122.114373191536-3253.8291328323903j,10094.129824249652-5672.5099978165035j,9083.354343152052-7682.22203747451j,7575.8757478417465-8914.34452096816j,6046.632330735361-9424.742554012744j,4735.34998380833-9450.657330992039j,3695.5618875825894-9209.57642576495j,2897.941202063226-8843.91929138916j,2292.213590519155-8433.77149523762j,1831.4942923906938-8020.33381041989j,1478.5436485871464-7623.184573194814j,1205.5278389400705-7250.538245711555j,992.1113318640057-6904.856388324077j,823.5169320849427-6585.807061025285j,688.9731385940916-6291.796441607685j,580.5705653075886-6020.748838678459j,492.4469765471357-5770.4943929838155j
16035704.22,1986.3492056115688+845.9264084185785j,2969.8961608585896+1080.4191996023374j,4226.887561291729+1190.461350843248j,5767.458135096215+1010.0386341415569j,7497.504604516556+301.97097000101496j,9112.05597828453-1155.0923763305946j,10094.10566275391-3328.888505196801j,10023.21238451301-5739.90611901836j,8982.166872632228-7717.993475159774j,7467.423849464467-8912.192613577612j,5947.4469887486175-9392.767622681276j,4651.820778590742-9400.282653793462j,3627.857591444744-9149.762215090079j,2843.8290886752925-8780.33147279242j,2249.0260176106344-8369.625371068509j,1796.8576138215772-7957.325210111176j,1450.5485507574492-7562.138186580254j,1182.6992487239686-7191.798907437109j,973.326249988076-6848.512042983966j,807.9224240460312-6531.812733991785j,675.9189200296246-6240.04235492678j,569.5574235025061-5971.097481092206j,483.08845995022193-5722.800399396101j
16158054.44,1992.230672432141+846.3063437823328j,2979.4826921879517+1078.999129013546j,4241.3540831288865+1184.2176401666388j,5786.568110823107+993.3475874692972j,7516.251951933116+266.8308374469457j,9116.559945644662-1214.0987322178748j,10064.687149575846-3403.7766890016687j,9951.048749777023-5806.057118609665j,8880.687951770204-7751.920402887875j,7359.648119908863-8908.409919986987j,5849.43519147911-9359.760455575886j,4569.55406697485-9349.444531331788j,3561.301985231617-9089.885489036296j,2790.6895256182484-8716.926431596163j,2206.637052210753-8305.79923135701j,1762.8697569098483-7894.706738920484j,1423.080210205616-7501.512613680757j,1160.3001372991648-7133.48855836812j,954.8936553755923-6792.5923743074345j,792.6194184351668-6478.232111175015j,663.1076678472091-6188.687701750343j,558.7483599320244-5921.82991201458j,473.90262693468185-5675.474261909922j
16281338.18,1998.1337802148569+846.6718205528759j,2989.108367739618+1077.5284638078303j,4255.867992148134+1177.8372150260197j,5805.664144250732+976.3552854818854j,7534.717486895073+231.1899348245539j,9120.204980499102-1273.5687743941771j,10033.855726049336-3478.457963290026j,9877.672587180306-5870.930895015163j,8778.966503389564-7784.006622392604j,7252.579396402126-8903.028426352512j,5752.6031374862-9325.757320333645j,4488.540857822841-9298.170816286764j,3495.8802366553223-9029.963891658575j,2738.5070226124935-8653.71384849257j,2165.0326782871707-8242.297436786906j,1729.5187699345968-7832.479448458697j,1396.1286884886879-7441.306929741537j,1138.3223142466318-7075.605132048717j,936.8068037804546-6737.094684059069j,777.6023431653039-6425.062170438538j,650.5347532073774-6137.729320389746j,548.1395045611979-5872.9429394133695j,464.8862199502338-5628.512821637694j
16405562.55,2004.0586438639805+847.0226170653594j,2998.7733022378566+1076.0064168671038j,4270.428728369882+1171.3179979742702j,5824.742526454584+959.0580041493628j,7552.889690725177+195.04667122499495j,9122.973069253432-1333.4890244951825j,10001.609456762544-3552.8962516211177j,9803.118673169407-5934.496555549695j,8677.050932815933-7814.257555587981j,7146.247142174882-8896.08062306618j,5656.9559811105755-9290.794047024332j,4408.771706950643-9246.48865841203j,3431.577457427201-8970.014457918682j,2687.2662204836315-8590.702972217297j,2124.1990735671548-8179.124069914951j,1696.792899113543-7770.644222144178j,1369.684226470387-7381.520114500172j,1116.7577435319788-7018.146512903875j,919.0590809556746-6682.016253968885j,762.8657346730945-6372.2998875919275j,638.1956377295198-6087.16405804838j,537.7270629317986-5824.433386661733j,456.0360448633048-5581.912938798325j
16530734.74,2010.0053788864816+847.358508388428j,3008.4776066656796+1074.4321890867823j,4285.035700532121+1164.6578851198374j,5843.799427504135+941.4520172974094j,7570.756825480038+158.39968645110153j,9124.846353061112-1393.8453151459223j,9967.947603253724-3627.05516810849j,9727.422838718758-5996.724463718245j,8574.989065063695-7842.680206046018j,7040.679450617468-8887.59944469723j,5562.497868117027-9254.906003457141j,4330.2367465022035-9194.42450787891j,3368.3787186528452-8910.053626396675j,2636.9518967049185-8527.902632082863j,2084.122609897665-8116.282944736397j,1664.680586742818-7709.201781823234j,1343.7372417481479-7322.1510565725885j,1095.5985408896302-6961.110539055539j,901.644000258256-6627.354347477857j,748.4042358293773-6319.942237433023j,626.0858717124866-6036.98877142305j,527.5073146573986-5776.298092835748j,447.348969690335-5535.6714928302645j
