Frequency,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27
2791586.813,698.628+399.191j,1023.49+575.309j,1426.41+773.14j,1886.52+996.1j,2427.15+1225.46j,3052.41+1448.43j,3733.83+1714.85j,4531.5+1909.7j,5401.02+2078.59j,6314.77+2328.74j,7388.5+2420.3j,8471.51+2461.64j,9666.36+2402.93j,10995.6+2081.56j,12658.2+1924.21j,13645.6+1368.18j,15016.8+1018.22j,16154.3-698.58j,17276.5-1669.34j,18270.5-2944.44j,18645.6-4797.67j,19611.6-5806.79j,20606.5-6768.96j
2812886.237,700.605+399.803j,1026.42+576.133j,1430.64+774.04j,1892.24+997.046j,2434.76+1226.12j,3062.36+1448.3j,3746.2+1714.08j,4547.0+1906.84j,5419.84+2072.83j,6336.87+2320.76j,7414.32+2407.2j,8500.65+2442.63j,9698.4+2376.02j,11028.8+2042.71j,12693.3+1873.5j,13677.3+1305.23j,15046.7+943.545j,16163.6-795.129j,17272.7-1778.6j,18246.1-3072.06j,18588.7-4929.39j,19538.0-5943.9j,20517.2-6910.93j
2834348.172,702.587+400.415j,1029.37+576.954j,1434.88+774.934j,1897.98+997.98j,2442.4+1226.77j,3072.36+1448.13j,3758.62+1713.25j,4562.55+1903.87j,5438.73+2066.91j,6359.03+2312.59j,7440.2+2393.82j,8529.81+2423.24j,9730.39+2348.63j,11061.8+2003.21j,12728.0+1822.02j,13708.4+1241.46j,15075.8+867.981j,16171.7-892.367j,17267.2-1888.35j,18219.4-3199.78j,18529.4-5060.46j,19461.9-6079.99j,20425.4-7051.53j
2855973.86,704.575+401.026j,1032.32+577.773j,1439.14+775.821j,1903.73+998.902j,2450.07+1227.39j,3082.39+1447.92j,3771.09+1712.36j,4578.17+1900.8j,5457.67+2060.83j,6381.27+2304.21j,7466.12+2380.14j,8558.98+2403.46j,9762.32+2320.73j,11094.6+1963.08j,12762.4+1769.77j,13738.9+1176.85j,15104.1+791.532j,16178.3-990.271j,17260.1-1998.56j,18190.5-3327.55j,18467.7-5190.8j,19383.3-6214.99j,20331.0-7190.7j
2877764.548,706.569+401.636j,1035.28+578.589j,1443.4+776.702j,1909.51+999.811j,2457.77+1227.99j,3092.46+1447.66j,3783.61+1711.41j,4593.85+1897.62j,5476.68+2054.59j,6403.57+2295.62j,7492.08+2366.17j,8588.16+2383.3j,9794.19+2292.33j,11127.1+1922.31j,12796.3+1716.76j,13768.7+1111.42j,15131.6+714.203j,16183.5-1088.82j,17251.1-2109.2j,18159.3-3455.31j,18403.6-5320.38j,19302.2-6348.84j,20234.2-7328.37j
2899721.496,708.568+402.244j,1038.25+579.404j,1447.69+777.576j,1915.31+1000.71j,2465.49+1228.56j,3102.57+1447.35j,3796.18+1710.39j,4609.58+1894.33j,5495.75+2048.19j,6425.93+2286.83j,7518.1+2351.89j,8617.35+2362.73j,9826.0+2263.42j,11159.5+1880.9j,12829.9+1662.98j,13798.0+1045.17j,15158.2+636.0j,16187.2-1187.98j,17240.5-2220.24j,18125.8-3583.01j,18337.1-5449.07j,19218.7-6481.47j,20134.8-7464.48j
2921845.973,710.573+402.852j,1041.23+580.215j,1451.99+778.443j,1921.12+1001.59j,2473.25+1229.11j,3112.73+1447.0j,3808.8+1709.3j,4625.38+1890.94j,5514.89+2041.62j,6448.35+2277.82j,7544.15+2337.32j,8646.54+2341.77j,9857.72+2233.99j,11191.6+1838.83j,12863.1+1608.42j,13826.6+978.091j,15183.9+556.93j,16189.5-1287.74j,17228.0-2331.64j,18090.1-3710.59j,18268.2-5576.82j,19132.8-6612.82j,20033.0-7598.97j
2944139.256,712.584+403.459j,1044.22+581.024j,1456.3+779.303j,1926.96+1002.47j,2481.04+1229.63j,3122.92+1446.61j,3821.47+1708.16j,4641.23+1887.43j,5534.08+2034.88j,6470.84+2268.59j,7570.24+2322.43j,8675.73+2320.4j,9889.36+2204.04j,11223.4+1796.11j,12895.8+1553.09j,13854.4+910.196j,15208.7+476.999j,16190.3-1388.07j,17213.8-2443.36j,18052.0-3838.01j,18196.9-5703.62j,19044.5-6742.84j,19928.8-7731.78j
2966602.635,714.601+404.064j,1047.22+581.831j,1460.62+780.156j,1932.82+1003.32j,2488.85+1230.13j,3133.15+1446.17j,3834.19+1706.94j,4657.14+1883.82j,5553.33+2027.97j,6493.39+2259.14j,7596.37+2307.24j,8704.9+2298.62j,9920.91+2173.57j,11255.0+1752.74j,12928.1+1496.98j,13881.6+841.485j,15232.6+396.217j,16189.6-1488.95j,17197.7-2555.37j,18011.7-3965.21j,18123.3-5829.39j,18953.9-6871.46j,19822.2-7862.85j
2989237.405,716.623+404.669j,1050.23+582.634j,1464.96+781.001j,1938.7+1004.17j,2496.69+1230.61j,3143.42+1445.68j,3846.95+1705.65j,4673.11+1880.08j,5572.64+2020.89j,6516.0+2249.48j,7622.53+2291.72j,8734.07+2276.43j,9952.37+2142.57j,11286.2+1708.7j,12959.9+1440.09j,13908.1+771.961j,15255.6+314.59j,16187.4-1590.33j,17178.7-2674.16j,17969.1-4092.13j,18047.5-5954.09j,18860.9-6998.63j,19713.4-7992.12j
3012044.876,718.651+405.272j,1053.24+583.436j,1469.32+781.84j,1944.6+1005.0j,2504.57+1231.06j,3153.74+1445.14j,3859.77+1704.3j,4689.13+1876.24j,5592.0+2013.62j,6538.67+2239.58j,7648.73+2275.89j,8763.22+2253.81j,9983.71+2111.03j,11317.2+1663.99j,12991.2+1382.41j,13933.8+701.63j,15277.6+232.13j,16183.6-1692.21j,17157.6-2793.14j,17924.1-4218.71j,17969.4-6077.66j,18765.7-7124.28j,19602.3-8119.55j
3035026.365,720.686+405.874j,1056.27+584.234j,1473.69+782.671j,1950.52+1005.82j,2512.47+1231.48j,3164.09+1444.55j,3872.64+1702.88j,4705.21+1872.27j,5611.42+2006.18j,6561.39+2229.46j,7674.95+2259.73j,8792.34+2230.78j,10014.9+2078.95j,11347.9+1618.62j,13022.0+1323.96j,13958.8+630.496j,15298.5+148.845j,16178.2-1794.54j,17134.4-2912.25j,17876.9-4344.91j,17889.0-6200.04j,18668.2-7248.37j,19488.9-8245.06j
3058183.199,722.726+406.474j,1059.3+585.029j,1478.08+783.494j,1956.46+1006.63j,2520.41+1231.87j,3174.48+1443.91j,3885.56+1701.38j,4721.35+1868.19j,5630.9+1998.56j,6584.17+2219.1j,7701.2+2243.25j,8821.44+2207.31j,10046.0+2046.33j,11378.3+1572.58j,13052.3+1264.73j,13983.0+558.563j,15318.5+64.7465j,16171.3-1897.3j,17109.2-3031.44j,17827.4-4470.66j,17806.4-6321.16j,18568.6-7370.83j,19373.4-8368.61j
3081516.717,724.771+407.074j,1062.35+585.822j,1482.48+784.309j,1962.43+1007.42j,2528.37+1232.24j,3184.92+1443.22j,3898.52+1699.82j,4737.55+1863.98j,5650.44+1990.76j,6607.01+2208.51j,7727.47+2226.43j,8850.51+2183.41j,10077.0+2013.16j,11408.3+1525.86j,13082.1+1204.71j,14006.3+485.84j,15337.4-20.154j,16162.7-2000.46j,17081.9-3150.68j,17775.6-4595.9j,17721.6-6440.99j,18466.7-7491.62j,19255.8-8490.16j
3105028.266,726.823+407.672j,1065.4+586.612j,1486.89+785.117j,1968.41+1008.19j,2536.37+1232.58j,3195.39+1442.48j,3911.54+1698.17j,4753.8+1859.65j,5670.02+1982.76j,6629.9+2197.68j,7753.76+2209.27j,8879.53+2159.06j,10107.9+1979.43j,11438.0+1478.47j,13111.3+1143.91j,14028.8+412.331j,15355.2-105.844j,16152.5-2103.98j,17052.4-3269.9j,17721.5-4720.59j,17634.7-6559.46j,18362.8-7610.68j,19136.2-8609.64j
3128719.205,728.881+408.269j,1068.46+587.398j,1491.32+785.916j,1974.42+1008.95j,2544.39+1232.89j,3205.91+1441.69j,3924.61+1696.46j,4770.11+1855.19j,5689.66+1974.58j,6652.83+2186.61j,7780.06+2191.78j,8908.52+2134.28j,10138.5+1945.14j,11467.3+1430.4j,13140.0+1082.34j,14050.5+338.045j,15371.9-192.311j,16140.6-2207.83j,17020.9-3389.07j,17665.2-4844.66j,17545.7-6676.52j,18256.8-7727.97j,19014.5-8727.02j
3152590.903,730.945+408.865j,1071.53+588.182j,1495.76+786.708j,1980.45+1009.7j,2552.45+1233.18j,3216.46+1440.85j,3937.73+1694.67j,4786.48+1850.61j,5709.36+1966.21j,6675.82+2175.29j,7806.38+2173.93j,8937.45+2109.04j,10169.1+1910.28j,11496.3+1381.65j,13168.1+1019.98j,14071.3+262.989j,15387.5-279.54j,16127.1-2311.98j,16987.2-3508.13j,17606.5-4968.06j,17454.6-6792.12j,18148.8-7843.42j,18890.9-8842.25j
3176644.739,733.015+409.459j,1074.62+588.963j,1500.22+787.491j,1986.5+1010.43j,2560.53+1233.43j,3227.06+1439.95j,3950.9+1692.8j,4802.9+1845.9j,5729.1+1957.64j,6698.86+2163.73j,7832.71+2155.74j,8966.33+2083.35j,10199.4+1874.86j,11524.8+1332.22j,13195.5+956.845j,14091.2+187.172j,15401.9-367.517j,16111.9-2416.4j,16951.4-3627.03j,17545.7-5090.73j,17361.4-6906.21j,18038.8-7957.0j,18765.5-8955.29j
3200882.102,735.091+410.052j,1077.71+589.74j,1504.7+788.265j,1992.57+1011.15j,2568.65+1233.66j,3237.7+1438.99j,3964.11+1690.85j,4819.38+1841.06j,5748.89+1948.87j,6721.94+2151.91j,7859.04+2137.19j,8995.14+2057.21j,10229.6+1838.87j,11553.0+1282.1j,13222.3+892.934j,14110.2+110.603j,15415.2-456.227j,16093.9-2527.12j,16913.5-3745.72j,17482.5-5212.57j,17266.3-7018.73j,17926.9-8068.66j,18638.2-9066.09j
3225304.392,737.173+410.643j,1080.81+590.514j,1509.19+789.031j,1998.66+1011.85j,2576.8+1233.85j,3248.38+1437.98j,3977.38+1688.82j,4835.91+1836.08j,5768.73+1939.9j,6745.06+2139.83j,7885.37+2118.29j,9023.89+2030.6j,10259.6+1802.3j,11580.7+1231.3j,13248.5+828.251j,14128.3+33.2922j,15427.3-545.653j,16074.0-2638.0j,16873.4-3864.16j,17417.1-5333.53j,17169.2-7129.65j,17813.2-8178.36j,18509.1-9174.56j
3249913.022,739.261+411.233j,1083.92+591.285j,1513.7+789.788j,2004.78+1012.54j,2584.98+1234.02j,3259.1+1436.92j,3990.7+1686.72j,4852.5+1830.98j,5788.62+1930.73j,6768.23+2127.49j,7911.7+2099.02j,9052.56+2003.52j,10289.4+1765.14j,11608.0+1179.82j,13274.0+762.798j,14145.3-44.7497j,15438.1-635.777j,16052.2-2749.01j,16831.2-3982.28j,17349.5-5453.59j,17070.1-7238.91j,17697.6-8286.05j,18378.3-9280.67j
3274709.412,741.355+411.821j,1087.04+592.053j,1518.22+790.537j,2010.92+1013.2j,2593.19+1234.15j,3269.87+1435.79j,4004.07+1684.53j,4869.14+1825.73j,5808.56+1921.35j,6791.44+2114.9j,7938.02+2079.38j,9081.16+1975.97j,10319.0+1727.4j,11634.8+1127.64j,13298.8+696.579j,14161.4-123.511j,15447.8-726.582j,16028.4-2860.1j,16786.9-4100.04j,17279.6-5572.69j,16969.2-7346.46j,17580.3-8391.7j,18245.9-9384.43j
3299694.995,743.455+412.408j,1090.16+592.817j,1522.75+791.276j,2017.08+1013.86j,2601.43+1234.25j,3280.67+1434.61j,4017.49+1682.25j,4885.84+1820.34j,5828.54+1911.76j,6814.68+2102.03j,7964.33+2059.38j,9109.66+1947.94j,10348.3+1689.08j,11661.2+1074.78j,13322.9+629.598j,14176.5-202.981j,15456.1-818.05j,16002.7-2971.22j,16740.5-4217.38j,17207.7-5690.79j,16866.5-7452.28j,17461.3-8495.27j,18112.0-9485.82j
3324871.214,745.562+412.994j,1093.3+593.577j,1527.31+792.006j,2023.26+1014.49j,2609.71+1234.32j,3291.52+1433.37j,4030.96+1679.89j,4902.58+1814.82j,5848.56+1901.96j,6837.97+2088.89j,7990.62+2038.99j,9138.07+1919.44j,10377.5+1650.16j,11687.1+1021.24j,13346.3+561.86j,14190.6-283.146j,15463.2-910.159j,15975.0-3082.33j,16691.9-4334.25j,17133.5-5807.81j,16762.0-7556.3j,17340.6-8596.65j,17976.5-9584.8j
3350239.525,747.674+413.577j,1096.45+594.334j,1531.88+792.727j,2029.47+1015.11j,2618.01+1234.36j,3302.41+1432.07j,4044.49+1677.45j,4919.39+1809.15j,5868.62+1891.94j,6861.28+2075.48j,8016.9+2018.23j,9166.38+1890.44j,10406.4+1610.64j,11712.5+967.012j,13368.9+493.37j,14203.6-363.992j,15468.9-1002.89j,15945.4-3193.39j,16641.2-4450.61j,17057.3-5923.72j,16655.7-7658.5j,17218.3-8695.83j,17839.6-9681.35j
3375801.393,749.793+414.159j,1099.61+595.088j,1536.46+793.438j,2035.69+1015.71j,2626.35+1234.37j,3313.34+1430.71j,4058.06+1674.92j,4936.24+1803.33j,5888.73+1881.71j,6884.63+2061.8j,8043.15+1997.08j,9194.57+1860.96j,10435.0+1570.52j,11737.4+912.099j,13390.7+424.134j,14215.5-445.505j,15473.3-1096.22j,15913.8-3304.35j,16588.3-4566.39j,16979.0-6038.46j,16547.8-7758.82j,17094.5-8792.83j,17701.4-9775.44j
3401558.293,751.919+414.74j,1102.78+595.837j,1541.06+794.14j,2041.94+1016.3j,2634.72+1234.34j,3324.31+1429.28j,4071.68+1672.3j,4953.14+1797.37j,5908.87+1871.25j,6908.0+2047.83j,8069.37+1975.54j,9222.65+1830.98j,10463.4+1529.81j,11761.7+856.503j,13411.8+354.159j,14226.3-527.67j,15476.4-1190.13j,15880.3-3415.15j,16533.4-4681.54j,16898.6-6151.98j,16438.2-7857.25j,16969.3-8887.61j,17561.8-9867.05j
3427511.716,754.05+415.318j,1105.96+596.583j,1545.68+794.832j,2048.22+1016.86j,2643.12+1234.28j,3335.32+1427.79j,4085.35+1669.59j,4970.1+1791.26j,5929.05+1860.57j,6931.4+2033.58j,8095.56+1953.61j,9250.6+1800.5j,10491.5+1488.48j,11785.5+800.226j,13432.0+283.45j,14236.0-610.472j,15478.0-1284.59j,15844.7-3525.77j,16476.4-4796.02j,16816.2-6264.22j,16327.0-7953.73j,16842.6-8980.15j,17421.0-9956.16j
3453663.16,756.188+415.895j,1109.15+597.325j,1550.31+795.514j,2054.51+1017.41j,2651.55+1234.18j,3346.38+1426.24j,4099.07+1666.79j,4987.11+1785.0j,5949.27+1849.66j,6954.83+2019.04j,8121.71+1931.29j,9278.43+1769.52j,10519.3+1446.55j,11808.8+743.27j,13451.4+212.017j,14244.6-693.894j,15478.3-1379.59j,15807.2-3636.14j,16417.2-4909.73j,16731.8-6375.14j,16214.4-8048.19j,16714.6-9070.42j,17279.0-10042.8j
3480014.135,758.332+416.471j,1112.34+598.063j,1554.96+796.185j,2060.83+1017.94j,2660.02+1234.05j,3357.47+1424.63j,4112.84+1663.9j,5004.16+1778.58j,5969.52+1838.52j,6978.28+2004.2j,8147.81+1908.56j,9306.1+1738.03j,10546.9+1404.0j,11831.4+685.638j,13470.0+139.867j,14252.0-777.918j,15477.1-1475.09j,15767.7-3746.22j,16356.0-5022.62j,16645.4-6484.68j,16100.2-8140.59j,16585.4-9158.4j,17136.0-10126.8j
3506566.165,760.483+417.044j,1115.55+598.798j,1559.62+796.847j,2067.17+1018.45j,2668.52+1233.88j,3368.61+1422.94j,4126.66+1660.91j,5021.27+1772.01j,5989.8+1827.15j,7001.74+1989.07j,8173.87+1885.42j,9333.63+1706.03j,10574.1+1360.85j,11853.5+627.332j,13487.7+67.0086j,14258.2-862.527j,15474.5-1571.07j,15726.2-3855.96j,16292.7-5134.68j,16557.1-6592.81j,15984.6-8230.97j,16454.9-9244.07j,16991.9-10208.3j
3533320.783,762.64+417.615j,1118.77+599.528j,1564.3+797.498j,2073.54+1018.95j,2677.05+1233.68j,3379.79+1421.19j,4140.54+1657.83j,5038.42+1765.28j,6010.11+1815.54j,7025.22+1973.64j,8199.87+1861.88j,9361.01+1673.52j,10601.0+1317.07j,11874.9+568.356j,13504.5-6.54802j,14263.2-947.702j,15470.5-1667.51j,15682.7-3965.32j,16227.3-5245.84j,16466.9-6699.46j,15867.7-8319.27j,16323.2-9327.4j,16846.8-10287.3j
3560279.536,764.803+418.185j,1122.0+600.254j,1569.0+798.138j,2079.93+1019.42j,2685.61+1233.44j,3391.02+1419.37j,4154.46+1654.65j,5055.62+1758.39j,6030.44+1803.69j,7048.71+1957.91j,8225.81+1837.92j,9388.21+1640.49j,10627.5+1272.69j,11895.7+508.715j,13520.4-80.7929j,14267.0-1033.42j,15464.9-1764.37j,15637.3-4074.24j,16160.0-5356.07j,16374.8-6804.61j,15749.4-8405.5j,16190.5-9408.38j,16700.8-10363.6j
3587443.979,766.973+418.753j,1125.24+600.976j,1573.71+798.767j,2086.34+1019.87j,2694.21+1233.16j,3402.28+1417.49j,4168.43+1651.37j,5072.86+1751.33j,6050.81+1791.6j,7072.22+1941.87j,8251.68+1813.54j,9415.24+1606.93j,10653.7+1227.68j,11915.9+448.412j,13535.3-155.715j,14269.5-1119.67j,15457.9-1861.63j,15589.8-4182.68j,16090.6-5465.31j,16281.0-6908.2j,15629.9-8489.61j,16056.7-9486.99j,16554.1-10437.4j
3614815.684,769.15+419.319j,1128.49+601.693j,1578.44+799.386j,2092.78+1020.31j,2702.83+1232.84j,3413.59+1415.53j,4182.45+1647.99j,5090.16+1744.12j,6071.19+1779.27j,7095.72+1925.52j,8277.48+1788.74j,9442.08+1572.85j,10679.6+1182.05j,11935.4+387.453j,13549.3-231.304j,14270.8-1206.42j,15449.3-1959.26j,15540.4-4290.59j,16019.3-5573.51j,16185.3-7010.18j,15509.2-8571.58j,15922.0-9563.23j,16406.5-10508.7j
3642396.231,771.333+419.882j,1131.75+602.407j,1583.19+799.993j,2099.24+1020.72j,2711.5+1232.49j,3424.93+1413.5j,4196.51+1644.51j,5107.49+1736.73j,6091.6+1766.68j,7119.24+1908.85j,8303.21+1763.51j,9468.73+1538.24j,10705.0+1135.8j,11954.2+325.842j,13562.3-307.546j,14270.8-1293.65j,15439.2-2057.23j,15489.1-4397.92j,15946.1-5680.63j,16087.9-7110.53j,15387.4-8651.4j,15786.4-9637.08j,16258.3-10577.3j
3670187.214,773.522+420.444j,1135.01+603.116j,1587.95+800.589j,2105.72+1021.12j,2720.19+1232.1j,3436.32+1411.4j,4210.63+1640.93j,5124.87+1729.17j,6112.03+1753.84j,7142.75+1891.87j,8328.84+1737.85j,9495.18+1503.09j,10730.1+1088.92j,11972.2+263.586j,13574.3-384.429j,14269.5-1381.34j,15427.6-2155.5j,15435.8-4504.62j,15870.9-5786.61j,15988.9-7209.19j,15264.5-8729.05j,15649.9-9708.53j,16109.4-10643.3j
3698190.239,775.718+421.004j,1138.29+603.82j,1592.73+801.173j,2112.23+1021.49j,2728.92+1231.66j,3447.76+1409.23j,4224.8+1637.24j,5142.3+1721.44j,6132.47+1740.75j,7166.26+1874.56j,8354.39+1711.76j,9521.41+1467.41j,10754.8+1041.43j,11989.6+200.692j,13585.2-461.94j,14266.9-1469.47j,15414.3-2254.06j,15380.5-4610.6j,15793.8-5891.41j,15888.2-7306.14j,15140.6-8804.52j,15512.6-9777.58j,15960.0-10706.8j
3726406.922,777.921+421.561j,1141.59+604.52j,1597.53+801.745j,2118.76+1021.84j,2737.68+1231.19j,3459.23+1406.98j,4239.01+1633.45j,5159.76+1713.54j,6152.93+1727.39j,7189.76+1856.93j,8379.84+1685.23j,9547.42+1431.19j,10779.0+993.308j,12006.2+137.165j,13595.2-540.064j,14262.9-1558.01j,15398.4-2359.41j,15323.3-4715.83j,15714.9-5994.98j,15785.9-7401.33j,15015.7-8877.78j,15374.7-9844.22j,15810.0-10767.7j
3754838.895,780.13+422.116j,1144.89+605.215j,1602.34+802.306j,2125.31+1022.17j,2746.47+1230.68j,3470.74+1404.65j,4253.28+1629.55j,5177.27+1705.46j,6173.4+1713.78j,7213.24+1838.97j,8405.19+1658.25j,9573.19+1394.43j,10802.8+944.566j,12022.1+73.0138j,13604.0-618.786j,14257.5-1646.94j,15380.7-2464.94j,15264.2-4820.28j,15634.2-6097.27j,15682.0-7494.73j,14890.0-8948.83j,15236.0-9908.45j,15659.6-10826.0j
3783487.8,782.347+422.67j,1148.2+605.905j,1607.17+802.855j,2131.89+1022.48j,2755.3+1230.12j,3482.3+1402.25j,4267.59+1625.54j,5194.81+1697.2j,6193.88+1699.9j,7236.72+1820.67j,8430.42+1630.83j,9598.72+1357.12j,10826.2+895.2j,12037.1+8.24635j,13611.8-698.09j,14250.8-1736.23j,15361.2-2570.63j,15203.2-4923.9j,15551.6-6198.25j,15576.7-7586.3j,14763.4-9017.65j,15096.8-9970.26j,15508.9-10881.8j
3812355.292,784.569+423.22j,1151.52+606.591j,1612.02+803.391j,2138.5+1022.76j,2764.16+1229.53j,3493.9+1399.77j,4281.94+1621.41j,5212.4+1688.75j,6214.36+1685.75j,7260.17+1802.04j,8455.54+1602.96j,9623.99+1319.27j,10849.1+845.213j,12051.4-57.1289j,13618.5-777.961j,14242.7-1825.86j,15339.9-2676.42j,15140.3-5026.66j,15467.3-6297.87j,15469.9-7675.96j,14636.0-9084.25j,14957.1-10029.7j,15357.9-10934.9j
3841443.04,786.799+423.769j,1154.85+607.271j,1616.88+803.914j,2145.13+1023.03j,2773.06+1228.88j,3505.54+1397.22j,4296.35+1617.18j,5230.02+1680.12j,6234.85+1671.33j,7283.61+1783.07j,8480.53+1574.64j,9649.0+1280.87j,10871.6+794.605j,12064.9-123.103j,13624.1-858.38j,14233.2-1915.79j,15316.7-2782.27j,15075.5-5128.5j,15381.3-6396.08j,15361.7-7763.7j,14507.9-9148.6j,14816.9-10086.7j,15206.6-10985.6j
3870752.722,789.035+424.315j,1158.2+607.947j,1621.77+804.425j,2151.78+1023.27j,2781.99+1228.2j,3517.22+1394.58j,4310.8+1612.83j,5247.67+1671.31j,6255.34+1656.63j,7307.01+1763.75j,8505.39+1545.86j,9673.73+1241.91j,10893.5+743.377j,12077.5-189.665j,13628.5-939.331j,14222.3-2006.0j,15291.6-2888.15j,15009.0-5229.38j,15293.5-6492.84j,15252.1-7849.52j,14379.1-9210.72j,14676.3-10141.3j,15055.1-11033.7j
3900286.034,791.278+424.859j,1161.55+608.617j,1626.67+804.923j,2158.46+1023.49j,2790.95+1227.47j,3528.94+1391.86j,4325.3+1608.37j,5265.37+1662.31j,6275.82+1641.66j,7330.39+1744.08j,8530.11+1516.61j,9698.18+1202.4j,10914.9+691.531j,12089.3-256.806j,13631.8-1020.79j,14209.9-2096.47j,15264.7-2994.01j,14940.6-5329.25j,15204.2-6588.13j,15141.3-7933.4j,14249.7-9270.59j,14535.3-10193.5j,14903.5-11079.3j
3930044.681,793.528+425.401j,1164.91+609.283j,1631.58+805.408j,2165.16+1023.68j,2799.95+1226.7j,3540.7+1389.05j,4339.85+1603.79j,5283.09+1653.11j,6296.3+1626.4j,7353.72+1724.06j,8554.68+1486.91j,9722.32+1162.34j,10935.9+639.069j,12100.2-324.515j,13633.8-1102.75j,14195.1-2193.15j,15235.9-3099.8j,14870.4-5428.07j,15113.2-6681.89j,15029.2-8015.32j,14119.8-9328.21j,14394.1-10243.3j,14751.9-11122.4j
3960030.382,795.785+425.94j,1168.29+609.943j,1636.52+805.88j,2171.89+1023.85j,2808.98+1225.88j,3552.51+1386.17j,4354.44+1599.09j,5300.85+1643.72j,6316.78+1610.86j,7377.02+1703.68j,8579.1+1456.73j,9746.16+1121.72j,10956.2+585.994j,12110.2-392.78j,13634.7-1185.18j,14178.6-2290.0j,15205.3-3205.49j,14798.5-5525.79j,15020.6-6774.08j,14915.9-8095.25j,13989.3-9383.59j,14252.6-10290.7j,14600.2-11163.0j
3990244.87,798.049+426.476j,1171.68+610.598j,1641.47+806.338j,2178.64+1024.0j,2818.04+1225.02j,3564.35+1383.19j,4369.07+1594.26j,5318.63+1634.13j,6337.24+1595.03j,7400.27+1682.94j,8603.35+1426.09j,9769.67+1080.54j,10976.1+532.309j,12119.3-461.588j,13634.4-1268.06j,14160.5-2386.98j,15172.7-3311.03j,14724.9-5622.38j,14926.5-6864.69j,14801.5-8173.16j,13858.5-9436.73j,14110.9-10335.8j,14448.6-11201.1j
4020689.89,800.319+427.01j,1175.07+611.247j,1646.44+806.782j,2185.42+1024.12j,2827.14+1224.1j,3576.23+1380.14j,4383.76+1589.32j,5336.45+1624.34j,6357.68+1578.91j,7423.48+1661.84j,8627.43+1394.97j,9792.84+1038.8j,10995.3+478.017j,12127.5-530.928j,13632.8-1351.38j,14140.6-2484.05j,15138.3-3416.37j,14649.5-5717.78j,14830.9-6953.66j,14686.0-8249.05j,13727.2-9487.63j,13969.1-10378.5j,14297.2-11236.8j
4051367.202,802.597+427.541j,1178.48+611.891j,1651.43+807.212j,2192.22+1024.21j,2836.27+1223.15j,3588.16+1376.99j,4398.48+1584.25j,5354.29+1614.34j,6378.11+1562.5j,7446.63+1640.37j,8651.33+1363.37j,9815.67+996.497j,11014.0+423.121j,12134.8-600.786j,13630.0-1435.1j,14119.1-2581.18j,15102.0-3521.47j,14572.5-5811.96j,14733.9-7040.97j,14569.5-8322.89j,13595.6-9536.31j,13827.3-10418.9j,14145.9-11270.0j
4082278.577,804.881+428.07j,1181.9+612.529j,1656.43+807.628j,2199.05+1024.28j,2845.44+1222.14j,3600.12+1373.75j,4413.25+1579.06j,5372.16+1604.15j,6398.51+1545.78j,7469.71+1618.53j,8675.04+1331.29j,9838.14+953.636j,11032.1+367.626j,12141.0-671.147j,13625.9-1519.21j,14095.9-2678.33j,15063.8-3626.29j,14493.9-5904.87j,14635.5-7126.59j,14452.0-8394.67j,13463.8-9582.76j,13685.5-10457.0j,13994.8-11300.8j
4113425.802,807.173+428.596j,1185.33+613.162j,1661.45+808.03j,2205.9+1024.33j,2854.64+1221.08j,3612.13+1370.43j,4428.06+1573.73j,5390.05+1593.74j,6418.89+1528.77j,7492.74+1596.32j,8698.55+1298.74j,9860.24+910.213j,11049.5+311.537j,12146.4-741.997j,13620.5-1603.68j,14071.0-2775.46j,15023.7-3730.77j,14413.6-5996.49j,14535.7-7210.43j,14333.6-8464.38j,13331.7-9627.0j,13543.7-10492.7j,13844.0-11329.3j
4144810.676,809.471+429.119j,1188.78+613.788j,1666.49+808.417j,2212.78+1024.35j,2863.87+1219.97j,3624.17+1367.01j,4442.92+1568.28j,5407.96+1583.12j,6439.24+1511.45j,7515.69+1573.72j,8721.85+1265.69j,9881.96+866.229j,11066.3+254.858j,12150.7-813.322j,13613.8-1688.49j,14044.4-2872.53j,14981.7-3834.87j,14331.7-6086.76j,14434.6-7292.48j,14214.4-8532.0j,13199.5-9669.03j,13402.0-10526.1j,13693.5-11355.4j
4176435.012,811.777+429.64j,1192.23+614.409j,1671.55+808.789j,2219.68+1024.34j,2873.14+1218.82j,3636.26+1363.5j,4457.82+1562.69j,5425.9+1572.29j,6459.56+1493.82j,7538.57+1550.75j,8744.94+1232.16j,9903.28+821.683j,11082.5+197.595j,12154.0-885.104j,13605.8-1773.61j,14016.1-2969.5j,14937.9-3938.56j,14248.4-6175.66j,14332.2-7372.76j,14094.3-8597.52j,13067.2-9708.88j,13260.5-10557.3j,13543.4-11379.2j
4208300.637,814.09+430.157j,1195.69+615.024j,1676.63+809.146j,2226.61+1024.3j,2882.45+1217.61j,3648.38+1359.89j,4472.76+1556.97j,5443.85+1561.25j,6479.84+1475.88j,7561.37+1527.39j,8767.8+1198.14j,9924.18+776.576j,11098.0+139.754j,12156.2-957.328j,13596.5-1859.02j,13986.0-3066.33j,14892.1-4041.75j,14163.5-6263.15j,14228.6-7451.23j,13973.5-8660.94j,12934.8-9746.56j,13119.2-10586.2j,13393.7-11400.7j
